chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accession,parameters.chromInfo,parameters.dbkey,parameters.description,parameters.disname,parameters.gi,parameters.heading,parameters.html_out1,parameters.input1,parameters.input1.values,parameters.length,parameters.pgc,parameters.type,parameters.usa,parameters.version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-27 11:10:43.891673,slurm_normal,1477566770.0,0.0,,1.0,main_w4_handler1,2867955,14189550,False,,17303,fasta,8401993.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548678a9ffb668ce1'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33890511.0,1477566766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 11:12:56.220804,,4.0
,,2016-10-27 12:22:07.220392,slurm_normal,1477570943.0,0.0,,1.0,main_w4_handler1,2871087,14190269,False,,59455081,fasta,8402636.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519b373fa34a7c608'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33937516.0,1477570933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 12:22:27.742488,,10.0
,,2016-10-03 14:43:17.148113,slurm_normal,1475505870.0,0.0,,1.0,main_w4_handler1,2841131,13996826,False,,32537678,fasta,8215983.roundup,slurm,,132112168.0,corral-repl,,"""b76b4496897711e69ee7005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568db0fd85d688b47'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419112.0,1475505864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 14:44:34.211651,91457.0,6.0
,,2016-10-03 14:43:16.928989,slurm_normal,1475505910.0,0.0,,1.0,main_w3_handler1,2841134,13996825,False,,47377356,fasta,8215995.roundup,slurm,,132112168.0,corral-repl,,"""b7538f54897711e6bf48005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5e4d37477fecc35'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419133.0,1475505897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 14:45:17.588804,91459.0,13.0
,,2016-10-03 14:46:32.867159,slurm_normal,1475506314.0,0.0,,1.0,main_w4_handler1,2841313,13996886,False,,47377356,fasta,8216104.roundup,slurm,,132112168.0,corral-repl,,"""2c607686897811e698eb005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575656b924a9515a3'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419198.0,1475506307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 14:51:57.556318,91462.0,7.0
,,2016-10-27 11:38:45.920227,slurm_normal,1477568335.0,0.0,,1.0,main_w4_handler1,2864686,14189873,False,,11217,fasta,8402300.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eeaf199d09221674'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33852921.0,1477568331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 11:38:57.516361,92800.0,4.0
,,2016-10-03 14:46:33.975904,slurm_normal,1475506307.0,0.0,,1.0,main_w3_handler0,2841313,13996887,False,,47377356,fasta,8216097.roundup,slurm,,132112168.0,corral-repl,,"""2c607686897811e698eb005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575656b924a9515a3'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419198.0,1475506300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 14:51:49.662531,91462.0,7.0
,,2016-10-03 14:53:23.250315,slurm_normal,1475506514.0,0.0,,1.0,main_w3_handler1,2841327,13997004,False,,32537678,fasta,8216150.roundup,slurm,,132112168.0,corral-repl,,"""213ad0c0897911e6b53c005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51cc19d8b42e8d807'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419183.0,1475506508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 14:55:18.811148,91461.0,6.0
,,2016-10-03 14:54:29.052148,slurm_normal,1475506603.0,0.0,,1.0,main_w3_handler1,2841140,13997032,False,,32537678,fasta,8216178.roundup,slurm,,132112168.0,corral-repl,,"""4888a8b4897911e68af3005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51cc19d8b42e8d807'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419183.0,1475506597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 14:56:47.063528,91461.0,6.0
,,2016-10-03 14:57:09.860274,slurm_normal,1475506763.0,0.0,,1.0,main_w4_handler1,2841149,13997075,False,,32537678,fasta,8216212.roundup,slurm,,132112168.0,corral-repl,,"""a8950f4a897911e68fd7005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53dff83fbc43aa9df'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419850.0,1475506758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 14:59:30.770683,91466.0,5.0
,,2016-10-27 11:47:39.246811,slurm_normal,1477568911.0,0.0,,1.0,main_w4_handler1,2844988,14189969,False,,17303,fasta,8402386.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5240c3ac79af15f71'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33505174.0,1477568866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 11:48:34.598968,91743.0,45.0
,,2016-10-27 18:43:26.685059,slurm_normal,1477593821.0,0.0,,1.0,main_w3_handler1,2837398,14193592,False,,59455099,fasta,8405845.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524f0c1420b4470d0'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33884151.0,1477593811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 18:43:44.274739,91217.0,10.0
,,2016-10-03 15:08:48.953904,slurm_normal,1475507427.0,0.0,,1.0,main_w4_handler0,2841143,13997196,False,,32537678,fasta,8216323.roundup,slurm,,132112168.0,corral-repl,,"""49364b7a897b11e6b68b005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512b198667a6dc823'}]","""yes""","""no""","""no""","""no""","""no""",32.0,,33419179.0,1475507410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:10:29.212674,91460.0,17.0
,,2016-10-03 15:03:15.792259,slurm_normal,1475507200.0,0.0,,1.0,main_w4_handler0,2841144,13997129,False,,47377356,fasta,8216270.roundup,slurm,,132112168.0,corral-repl,,"""81e48d16897a11e68da0005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563aa56505e570543'}]","""yes""","""yes""","""yes""","""yes""","""yes""",32.0,,33419661.0,1475507192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:06:43.226784,91464.0,8.0
,,2016-10-03 15:05:10.243077,slurm_normal,1475507397.0,0.0,,1.0,main_w3_handler1,2841182,13997158,False,,47377356,fasta,8216318.roundup,slurm,,132112168.0,corral-repl,,"""c6c84648897a11e68240005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57dc8b43f9f810e98'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33420295.0,1475507377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:10:01.560447,91468.0,20.0
,,2016-10-03 15:08:45.570718,slurm_normal,1475507491.0,0.0,,1.0,main_w3_handler0,2841141,13997192,False,,32537678,fasta,8216341.roundup,slurm,,132112168.0,corral-repl,,"""4717b644897b11e6904b005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593fd6b47cc9276d0'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33420440.0,1475507480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:12:06.070637,91471.0,11.0
,,2016-10-03 15:08:34.469702,slurm_normal,1475507531.0,0.0,,1.0,main_w3_handler1,2841182,13997187,False,,47377356,fasta,8216350.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57dc8b43f9f810e98'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33420295.0,1475507520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:13:19.229262,91468.0,11.0
,,2016-10-03 15:17:53.412409,slurm_normal,1475507996.0,0.0,,1.0,main_w4_handler1,2841143,13997315,False,,32537678,fasta,8216425.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512b198667a6dc823'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33419179.0,1475507985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:19:58.562715,91460.0,11.0
,,2016-10-27 14:48:31.936915,slurm_normal,1477579730.0,0.0,,1.0,main_w3_handler1,2871594,14191768,False,,59455081,fasta,8404100.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507ec985e0000dd9f'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33424827.0,1477579716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 14:48:55.163889,91218.0,14.0
,,2016-10-03 15:50:49.456878,slurm_normal,1475510031.0,0.0,,1.0,main_w4_handler1,2841161,13997669,False,,2444,cusp,8216732.roundup,slurm,,132112168.0,corral-repl,,"""2790eb3c898111e6855c005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5565c62bd716ac5c3'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422254.0,1475510024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:53:56.309924,91476.0,7.0
,,2016-10-03 15:46:32.630615,slurm_normal,1475509917.0,0.0,,1.0,main_w3_handler1,2841171,13997618,False,,30862428,fasta,8216681.roundup,slurm,,132112168.0,corral-repl,,"""8e1a0ace898011e699f1005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffd4f01e10242eab'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422235.0,1475509780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:52:12.534027,91474.0,137.0
,,2016-10-03 15:44:28.729001,slurm_normal,1475509745.0,0.0,,1.0,main_w4_handler0,2841163,13997584,False,,32537678,fasta,8216662.roundup,slurm,,132112168.0,corral-repl,,"""44616166898011e6a6f2005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a045c89ebcd2f33'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422132.0,1475509694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:49:08.956442,91472.0,51.0
,,2016-10-03 15:44:28.717304,slurm_normal,1475509859.0,0.0,,1.0,main_w3_handler0,2841160,13997583,False,,30862428,fasta,8216690.roundup,slurm,,132112168.0,corral-repl,,"""44788b70898011e6b68b005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ef6c9a627e2d15a'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422305.0,1475509806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:51:04.567878,91478.0,53.0
,,2016-10-27 19:43:22.745389,slurm_normal,1477597447.0,0.0,,1.0,main_w3_handler0,2871743,14194052,False,,59455081,fasta,8406253.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9fe5b6451462150'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33949017.0,1477597409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 19:44:10.263994,,38.0
,,2016-10-27 19:14:52.073056,slurm_normal,1477595702.0,0.0,,1.0,main_w3_handler0,2871858,14193801,False,,2444,cusp,8406038.roundup,slurm,,132112168.0,corral-repl,,"""a2d48c809c7911e68f67005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""yes""","""yes""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0c6143479dba893'}]","""yes""","""yes""","""yes""","""yes""","""yes""",32.0,,33952304.0,1477595698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 19:15:09.264397,91215.0,4.0
,,2016-10-03 15:57:00.625425,slurm_normal,1475510321.0,0.0,,1.0,main_w3_handler1,2841162,13997707,False,,32537678,fasta,8216761.roundup,slurm,,132112168.0,corral-repl,,"""04b11e2e898211e6a658005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58498c76059a65c28'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422264.0,1475510294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 15:58:46.417520,91477.0,27.0
,,2016-10-27 14:54:26.763101,slurm_normal,1477580072.0,0.0,,1.0,main_w3_handler0,2871601,14191830,False,,12829,fasta,8404164.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58958a7f355739dac'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33946154.0,1477580068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 14:54:33.869862,,4.0
,,2016-10-03 15:56:26.657217,slurm_normal,1475510491.0,0.0,,1.0,main_w3_handler0,2841161,13997705,False,,47377356,fasta,8216790.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d1660a136465c63'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422254.0,1475510406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 16:01:40.671755,91476.0,85.0
,,2016-10-03 15:57:59.563617,slurm_normal,1475510508.0,0.0,,1.0,main_w4_handler0,2841161,13997724,False,,47377356,fasta,8216804.roundup,slurm,,132112168.0,corral-repl,,"""27f82076898211e6a68b005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d1660a136465c63'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422254.0,1475510449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 16:01:49.839784,91476.0,59.0
,,2016-10-27 22:32:54.788625,slurm_normal,1477607923.0,0.0,,1.0,main_w4_handler0,2866921,14195261,False,,280,fasta,8407128.roundup,slurm,,132112168.0,corral-repl,,"""4d6874029c9511e68f67005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52edd2861e19226df'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33952414.0,1477607919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 22:38:48.105790,91741.0,4.0
,,2016-10-03 15:58:25.125508,slurm_normal,1475510705.0,0.0,,1.0,main_w4_handler1,2841164,13997738,False,,47377356,fasta,8216833.roundup,slurm,,132112168.0,corral-repl,,"""36149dba898211e68e6f005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523bf55b64f1a989c'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33422238.0,1475510540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-03 16:05:08.680822,91475.0,165.0
,,2016-10-27 14:57:13.949019,slurm_normal,1477580253.0,0.0,,1.0,main_w4_handler1,2871599,14191862,False,,59455081,fasta,8404181.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d723eba0a8dad545'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33946349.0,1477580237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 14:57:34.341775,91230.0,16.0
,,2016-10-27 22:28:17.214640,slurm_normal,1477607515.0,0.0,,1.0,main_w4_handler0,2845623,14195235,False,,2441,cusp,8407083.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef0437e7bebb2aab'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33506955.0,1477607508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 22:31:56.723205,,7.0
,,2016-10-27 19:08:38.615747,slurm_normal,1477595330.0,0.0,,1.0,main_w3_handler0,2870210,14193743,False,,17303,fasta,8405982.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5819001543e7a3ab8'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33924992.0,1477595324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 19:08:52.895241,91739.0,6.0
,,2016-10-27 14:59:03.190715,slurm_normal,1477580355.0,0.0,,1.0,main_w3_handler0,2871601,14191871,False,,17303,fasta,8404193.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5724dd81f0e35afbe'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33946154.0,1477580344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 14:59:16.872531,,11.0
,,2016-10-27 14:59:35.261728,slurm_normal,1477580390.0,0.0,,1.0,main_w3_handler0,2871599,14191874,False,,59455081,fasta,8404196.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d723eba0a8dad545'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33946349.0,1477580379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 14:59:53.719297,91230.0,11.0
,,2016-10-27 15:04:18.410581,slurm_normal,1477580687.0,0.0,,1.0,main_w4_handler1,2871599,14191883,False,,59455081,fasta,8404208.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d723eba0a8dad545'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33946349.0,1477580677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 15:04:49.951026,91230.0,10.0
,,2016-10-27 15:56:46.844655,slurm_normal,1477583822.0,0.0,,1.0,main_w3_handler0,2871677,14192347,False,,59455081,fasta,8404702.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512d73f008c20ae6c'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33946349.0,1477583811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 15:57:05.553256,91230.0,11.0
,,2016-10-27 16:18:04.622792,slurm_normal,1477585091.0,0.0,,1.0,main_w3_handler1,2871708,14192514,False,,17303,fasta,8404880.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f49aec5b51ab7ce'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33947584.0,1477585088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 16:18:13.832675,,3.0
,,2016-10-27 17:33:00.845945,slurm_normal,1477589591.0,0.0,,1.0,main_w3_handler0,2871795,14193028,False,,17303,fasta,8405332.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5c4dd7dd5417699'}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,33949932.0,1477589585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-10-27 17:33:15.015486,,6.0
