bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles49,bamfiles49_filetype,bamfiles4_filetype,bamfiles5,bamfiles50,bamfiles50_filetype,bamfiles51,bamfiles51_filetype,bamfiles52,bamfiles52_filetype,bamfiles53,bamfiles53_filetype,bamfiles54,bamfiles54_filetype,bamfiles55,bamfiles55_filetype,bamfiles56,bamfiles56_filetype,bamfiles57,bamfiles57_filetype,bamfiles58,bamfiles58_filetype,bamfiles59,bamfiles59_filetype,bamfiles5_filetype,bamfiles6,bamfiles60,bamfiles60_filetype,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file,parameters.mode.region_file.values,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.__class__,parameters.multibam_conditional.orderMatters,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3441466676,3441466676,,,,,,,,,,,,,,,,,,,,,bam,3917812234,,,,,,,,,,,,,,,,,,,,,bam,3558291685.0,,,,,,,,,,,,,,,,,,,,,bam,3949386168.0,,,,,,,,,,,,,,,,,,,,,bam,3541946251.0,,,,,,,,,,,,,,,,,,,,,bam,4000963285.0,,,bam,,,,,,,bam,2016-04-20 17:05:10.114774,slurm_normal,1461171977.0,0,1.0,main_w1_handler2,2658456,12540108,False,,6725571.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5068820d674e7c26c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52298ea27af88b78a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cf2489fb62858423'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5af0b66fb42b73bd9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f1f91320232ddfa7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59a0a737660c21b2e'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,,,,,"""true""","""""",32.0,,,,29567687.0,1461171961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-20 17:06:22.133485,82068.0,16.0
2038835780,2038835780,1584098609.0,bam,1437351243.0,bam,1837316644.0,bam,2314549623.0,bam,2341440797.0,bam,1860814254.0,bam,1920020977.0,bam,,,,,,,bam,2175319626,,,,,,,,,,,,,,,,,,,,,bam,1621302723.0,,,,,,,,,,,,,,,,,,,,,bam,1671277686.0,,,,,,,,,,,,,,,,,,,,,bam,2267078176.0,,,,,,,,,,,,,,,,,,,,,bam,1977100942.0,,,bam,2193324810.0,bam,2029585099.0,bam,2215611444.0,bam,bam,2016-04-20 16:30:31.011522,slurm_normal,1461185606.0,0,1.0,main_w1_handler0,2677536,12538684,False,,6725074.roundup,slurm,,132112168.0,corral-repl,,,,,1,true,1.0,yes,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a69eecbc887c67d5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b0bbcb1d0ab44f7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5647706f473c804b5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5de09affa836a75d1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b565abe81e42bb0642'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56f24b6467b1f7161'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51ff15ff9baa269d2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5259e0a0e8dc9461c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b549eba071c10bbe77'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59d79a8273665a7b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58fe876b958fadfef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5443821ff1b3f4947'}, {'src': 'hda', 'id': 'bbd44e69cb8906b594e5e95d151a75eb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc517f7f5f147f70'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5883af6442cc945ed'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52db59de83d3fbe68'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,29182366.0,1461169877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-20 20:53:28.527190,64365.0,15729.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 13:37:19.607268,slurm_normal,1461335726.0,0,1.0,main_w1_handler2,2661936,12568256,False,,6753641.roundup,slurm,,132112168.0,corral-repl,,,,,1,true,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,5,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461332255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 14:35:27.237232,63534.0,3471.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-23 00:02:53.163863,slurm_normal,1461369841.0,0,1.0,main_w2_handler1,2661936,12579061,False,,6771776.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,2.0,custom,300,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,900,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461369788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-23 00:04:05.649413,63534.0,53.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 01:58:30.212571,slurm_normal,1461463187.0,0,1.0,main_w1_handler0,2661936,12584465,False,,6788403.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,350,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461463117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 01:59:50.088810,63534.0,70.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 00:39:20.459437,slurm_normal,1461458419.0,0,1.0,main_w1_handler1,2661936,12584276,False,,6788180.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,5000,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461458376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 00:40:20.812621,63534.0,43.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:17:56.027856,slurm_normal,1461467927.0,0,1.0,main_w1_handler2,2661936,12584596,False,,6788517.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,200,500,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461467889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:18:48.576198,63534.0,38.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 01:04:52.802633,slurm_normal,1461459943.0,0,1.0,main_w1_handler0,2661936,12584333,False,,6788284.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461459901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 01:05:44.234989,63534.0,42.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 02:17:37.997394,slurm_normal,1461464362.0,0,1.0,main_w1_handler2,2661936,12584512,False,,6788433.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,200,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461464266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 02:19:24.099305,63534.0,96.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 01:50:49.431839,slurm_normal,1461462710.0,0,1.0,main_w1_handler2,2661936,12584448,False,,6788388.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,1000,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461462659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 01:51:51.978550,63534.0,51.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 01:33:07.211965,slurm_normal,1461461634.0,0,1.0,main_w2_handler0,2661936,12584419,False,,6788365.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,15000,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461461597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 01:33:56.626116,63534.0,37.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:17:21.203691,slurm_normal,1461468018.0,0,1.0,main_w1_handler0,2661936,12584594,False,,6788516.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,125,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461467854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:20:20.067731,63534.0,164.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 02:05:45.592234,slurm_normal,1461463649.0,0,1.0,main_w1_handler1,2661936,12584475,False,,6788412.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,250,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461463552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 02:07:31.520992,63534.0,97.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 02:09:20.477187,slurm_normal,1461463856.0,0,1.0,main_w1_handler0,2661936,12584491,False,,6788419.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,300,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461463769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 02:10:57.363103,63534.0,87.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 02:12:03.273989,slurm_normal,1461464046.0,0,1.0,main_w1_handler2,2661936,12584499,False,,6788424.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,200,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461463932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 02:14:08.163815,63534.0,114.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:13:52.704499,slurm_normal,1461467774.0,0,1.0,main_w1_handler2,2661936,12584586,False,,6788509.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,175,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461467645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:16:15.583962,63534.0,129.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:20:08.684840,slurm_normal,1461468044.0,0,1.0,main_w1_handler2,2661936,12584602,False,,6788523.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,200,1000,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461468020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:20:46.140328,63534.0,24.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:24:36.607214,slurm_normal,1461468306.0,0,1.0,main_w1_handler2,2661936,12584618,False,,6788539.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,100,1000,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461468284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:25:07.988088,63534.0,22.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:21:33.580366,slurm_normal,1461468142.0,0,1.0,main_w2_handler0,2661936,12584608,False,,6788530.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,125,500,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461468105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:22:24.401724,63534.0,37.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:42:49.029169,slurm_normal,1461469409.0,0,1.0,main_w2_handler1,2661936,12584650,False,,6788572.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,200,1000,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461469384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:43:33.374603,63534.0,25.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-24 03:43:32.364906,slurm_normal,1461469435.0,0,1.0,main_w1_handler0,2661936,12584655,False,,6788577.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,50,5000,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461469425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-24 03:43:58.389584,63534.0,10.0
57163906,57163906,,,,,,,,,,,,,,,,,,,,,bam,43217030,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-25 10:45:13.363715,slurm_normal,1461581207.0,0,1.0,main_w2_handler1,2679519,12604925,False,,6802574.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56494756e489de558'}, {'src': 'hda', 'id': 'bbd44e69cb8906b533852efea827df66'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,28469836.0,1461581196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-25 10:46:49.938679,73208.0,11.0
