chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams100,input_bams100_filetype,input_bams101,input_bams101_filetype,input_bams102,input_bams102_filetype,input_bams103,input_bams103_filetype,input_bams104,input_bams104_filetype,input_bams105,input_bams105_filetype,input_bams106,input_bams106_filetype,input_bams107,input_bams107_filetype,input_bams108,input_bams108_filetype,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams25,input_bams25_filetype,input_bams26,input_bams26_filetype,input_bams27,input_bams27_filetype,input_bams28,input_bams28_filetype,input_bams29,input_bams29_filetype,input_bams2_filetype,input_bams3,input_bams30,input_bams30_filetype,input_bams31,input_bams31_filetype,input_bams32,input_bams32_filetype,input_bams33,input_bams33_filetype,input_bams34,input_bams34_filetype,input_bams35,input_bams35_filetype,input_bams36,input_bams36_filetype,input_bams37,input_bams37_filetype,input_bams38,input_bams38_filetype,input_bams39,input_bams39_filetype,input_bams3_filetype,input_bams4,input_bams40,input_bams40_filetype,input_bams41,input_bams41_filetype,input_bams42,input_bams42_filetype,input_bams43,input_bams43_filetype,input_bams44,input_bams44_filetype,input_bams45,input_bams45_filetype,input_bams46,input_bams46_filetype,input_bams47,input_bams47_filetype,input_bams48,input_bams48_filetype,input_bams49,input_bams49_filetype,input_bams4_filetype,input_bams5,input_bams50,input_bams50_filetype,input_bams51,input_bams51_filetype,input_bams52,input_bams52_filetype,input_bams53,input_bams53_filetype,input_bams54,input_bams54_filetype,input_bams55,input_bams55_filetype,input_bams56,input_bams56_filetype,input_bams57,input_bams57_filetype,input_bams58,input_bams58_filetype,input_bams59,input_bams59_filetype,input_bams5_filetype,input_bams6,input_bams60,input_bams60_filetype,input_bams61,input_bams61_filetype,input_bams62,input_bams62_filetype,input_bams63,input_bams63_filetype,input_bams64,input_bams64_filetype,input_bams65,input_bams65_filetype,input_bams66,input_bams66_filetype,input_bams67,input_bams67_filetype,input_bams68,input_bams68_filetype,input_bams69,input_bams69_filetype,input_bams6_filetype,input_bams7,input_bams70,input_bams70_filetype,input_bams71,input_bams71_filetype,input_bams72,input_bams72_filetype,input_bams73,input_bams73_filetype,input_bams74,input_bams74_filetype,input_bams75,input_bams75_filetype,input_bams76,input_bams76_filetype,input_bams77,input_bams77_filetype,input_bams78,input_bams78_filetype,input_bams79,input_bams79_filetype,input_bams7_filetype,input_bams8,input_bams80,input_bams80_filetype,input_bams81,input_bams81_filetype,input_bams82,input_bams82_filetype,input_bams83,input_bams83_filetype,input_bams84,input_bams84_filetype,input_bams85,input_bams85_filetype,input_bams86,input_bams86_filetype,input_bams87,input_bams87_filetype,input_bams88,input_bams88_filetype,input_bams89,input_bams89_filetype,input_bams8_filetype,input_bams9,input_bams90,input_bams90_filetype,input_bams91,input_bams91_filetype,input_bams92,input_bams92_filetype,input_bams93,input_bams93_filetype,input_bams94,input_bams94_filetype,input_bams95,input_bams95_filetype,input_bams96,input_bams96_filetype,input_bams97,input_bams97_filetype,input_bams98,input_bams98_filetype,input_bams99,input_bams99_filetype,input_bams9_filetype,input_bams_filetype,input_bed,input_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bams,parameters.input_bams.values,parameters.input_bed,parameters.input_bed.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-23 21:15:17.201835,slurm_normal,1487893204.0,0,1.0,main_w3_handler0,3008000,15123189,False,,340916354,340916354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9865671,bed,9278667.roundup,slurm,,132112168.0,corral-repl,,"""29c867f2fa0d11e6b768005056a51846""","""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 28487079}]",,"[{'src': 'hda', 'id': 28469391}]",32.0,,,1487891721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-23 23:40:06.396575,31286.0,1483.0
,,2017-02-23 21:17:53.035566,slurm_normal,1487893129.0,0,1.0,main_w4_handler1,3008004,15123211,False,,349974585,349974585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9865671,bed,9278625.roundup,slurm,,132112168.0,corral-repl,,"""856d1576fa0d11e69f23005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 28487135}]",,"[{'src': 'hda', 'id': 28469391}]",32.0,,,1487891565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-23 23:38:52.875550,31286.0,1564.0
,,2017-02-23 21:21:59.326390,slurm_normal,1487895037.0,0,1.0,main_w4_handler1,3008011,15123300,False,,135663477,135663477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9865671,bed,9278856.roundup,slurm,,132112168.0,corral-repl,,"""19d5ecb0fa0e11e6871b005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 28487246}]",,"[{'src': 'hda', 'id': 28469391}]",32.0,,,1487894308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-24 00:10:40.158363,31286.0,729.0
,,2017-02-23 21:20:41.831019,slurm_normal,1487894465.0,0,1.0,main_w4_handler1,3008010,15123256,False,,367156989,367156989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9865671,bed,9278799.roundup,slurm,,132112168.0,corral-repl,,"""eadb63e0fa0d11e69a7d005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 28487204}]",,"[{'src': 'hda', 'id': 28469391}]",32.0,,,1487893135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-24 00:01:07.995640,31286.0,1330.0
,,2017-02-23 21:26:01.937799,slurm_normal,1487895268.0,0,1.0,main_w4_handler1,3008017,15123357,False,,244339238,244339238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9865671,bed,9278879.roundup,slurm,,132112168.0,corral-repl,,"""aa638756fa0e11e6861c005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 28487357}]",,"[{'src': 'hda', 'id': 28469391}]",32.0,,,1487894623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-24 00:14:30.384708,31286.0,645.0
,,2017-02-24 16:46:13.685400,slurm_normal,1487954809.0,0,1.0,main_w3_handler0,2605714,15132473,False,,15057801,15057801.0,18559615.0,,,,,,,,,,,,,,,,,,,bam,12635561.0,bam,13025823.0,bam,24652800.0,bam,25053858.0,bam,30039541.0,bam,29194101.0,bam,37675299.0,bam,35233440.0,bam,37644038.0,bam,bam,15687615.0,36718127.0,bam,44183829.0,bam,43700956.0,bam,28177401.0,bam,27926302.0,bam,,,,,,,,,,,bam,29525951.0,,,,,,,,,,,,,,,,,,,,,bam,30881023.0,,,,,,,,,,,,,,,,,,,,,bam,29164223.0,,,,,,,,,,,,,,,,,,,,,bam,29145221.0,,,,,,,,,,,,,,,,,,,,,bam,6746853.0,,,,,,,,,,,,,,,,,,,,,bam,6523728.0,,,,,,,,,,,,,,,,,,,,,bam,17916982.0,,,,,,,,,,,,,,,,,,,,,bam,bam,33,bed,9286051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28500450}, {'src': 'hda', 'id': 28500451}, {'src': 'hda', 'id': 28500452}, {'src': 'hda', 'id': 28500453}, {'src': 'hda', 'id': 28500454}, {'src': 'hda', 'id': 28500455}, {'src': 'hda', 'id': 28500457}, {'src': 'hda', 'id': 28500458}, {'src': 'hda', 'id': 28500459}, {'src': 'hda', 'id': 28500460}, {'src': 'hda', 'id': 28500461}, {'src': 'hda', 'id': 28500462}, {'src': 'hda', 'id': 28500463}, {'src': 'hda', 'id': 28500464}, {'src': 'hda', 'id': 28500465}, {'src': 'hda', 'id': 28500466}, {'src': 'hda', 'id': 28500467}, {'src': 'hda', 'id': 28500468}, {'src': 'hda', 'id': 28500469}, {'src': 'hda', 'id': 28500470}, {'src': 'hda', 'id': 28500471}, {'src': 'hda', 'id': 28500472}, {'src': 'hda', 'id': 28500474}, {'src': 'hda', 'id': 28500475}]",,"[{'src': 'hda', 'id': 28262277}]",32.0,,36261427.0,1487954788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-24 16:47:07.473226,78957.0,21.0
,,2017-02-24 16:48:44.375010,slurm_normal,1487954966.0,0,1.0,main_w3_handler0,2605714,15132489,False,,15057801,15057801.0,18559615.0,,,,,,,,,,,,,,,,,,,bam,12635561.0,bam,13025823.0,bam,24652800.0,bam,25053858.0,bam,30039541.0,bam,29194101.0,bam,37675299.0,bam,35233440.0,bam,37644038.0,bam,bam,15687615.0,36718127.0,bam,44183829.0,bam,43700956.0,bam,28177401.0,bam,27926302.0,bam,,,,,,,,,,,bam,29525951.0,,,,,,,,,,,,,,,,,,,,,bam,30881023.0,,,,,,,,,,,,,,,,,,,,,bam,29164223.0,,,,,,,,,,,,,,,,,,,,,bam,29145221.0,,,,,,,,,,,,,,,,,,,,,bam,6746853.0,,,,,,,,,,,,,,,,,,,,,bam,6523728.0,,,,,,,,,,,,,,,,,,,,,bam,17916982.0,,,,,,,,,,,,,,,,,,,,,bam,bam,33,bed,9286075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28500450}, {'src': 'hda', 'id': 28500451}, {'src': 'hda', 'id': 28500452}, {'src': 'hda', 'id': 28500453}, {'src': 'hda', 'id': 28500454}, {'src': 'hda', 'id': 28500455}, {'src': 'hda', 'id': 28500457}, {'src': 'hda', 'id': 28500458}, {'src': 'hda', 'id': 28500459}, {'src': 'hda', 'id': 28500460}, {'src': 'hda', 'id': 28500461}, {'src': 'hda', 'id': 28500462}, {'src': 'hda', 'id': 28500463}, {'src': 'hda', 'id': 28500464}, {'src': 'hda', 'id': 28500465}, {'src': 'hda', 'id': 28500466}, {'src': 'hda', 'id': 28500467}, {'src': 'hda', 'id': 28500468}, {'src': 'hda', 'id': 28500469}, {'src': 'hda', 'id': 28500470}, {'src': 'hda', 'id': 28500471}, {'src': 'hda', 'id': 28500472}, {'src': 'hda', 'id': 28500474}, {'src': 'hda', 'id': 28500475}]",,"[{'src': 'hda', 'id': 28262277}]",32.0,,36261427.0,1487954939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-24 16:49:41.248079,78957.0,27.0
,,2017-02-25 14:16:19.969569,slurm_normal,1488032191.0,0,1.0,main_w3_handler1,2766225,15142648,False,,96927886,96927886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,269,bed,9295550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28509321}]",,"[{'src': 'hda', 'id': 28509482}]",32.0,,36279865.0,1488032185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-25 14:16:32.240048,87612.0,6.0
,,2017-02-25 14:09:24.013560,slurm_normal,1488031773.0,0,1.0,main_w3_handler1,2766225,15142603,False,,107387608,107387608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,269,bed,9295515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28509329}]",,"[{'src': 'hda', 'id': 28509482}]",32.0,,36279865.0,1488031768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-25 14:09:35.053979,87612.0,5.0
,,2017-02-27 13:37:57.506690,slurm_normal,1488202708.0,0,1.0,main_w4_handler0,2605714,15154039,False,,15057801,15057801.0,18559615.0,,,,,,,,,,,,,,,,,,,bam,12635561.0,bam,13025823.0,bam,24652800.0,bam,25053858.0,bam,30039541.0,bam,29194101.0,bam,37675299.0,bam,35233440.0,bam,37644038.0,bam,bam,15687615.0,36718127.0,bam,44183829.0,bam,43700956.0,bam,28177401.0,bam,27926302.0,bam,,,,,,,,,,,bam,29525951.0,,,,,,,,,,,,,,,,,,,,,bam,30881023.0,,,,,,,,,,,,,,,,,,,,,bam,29164223.0,,,,,,,,,,,,,,,,,,,,,bam,29145221.0,,,,,,,,,,,,,,,,,,,,,bam,6746853.0,,,,,,,,,,,,,,,,,,,,,bam,6523728.0,,,,,,,,,,,,,,,,,,,,,bam,17916982.0,,,,,,,,,,,,,,,,,,,,,bam,bam,77,bed,9305911.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28500450}, {'src': 'hda', 'id': 28500451}, {'src': 'hda', 'id': 28500452}, {'src': 'hda', 'id': 28500453}, {'src': 'hda', 'id': 28500454}, {'src': 'hda', 'id': 28500455}, {'src': 'hda', 'id': 28500457}, {'src': 'hda', 'id': 28500458}, {'src': 'hda', 'id': 28500459}, {'src': 'hda', 'id': 28500460}, {'src': 'hda', 'id': 28500461}, {'src': 'hda', 'id': 28500462}, {'src': 'hda', 'id': 28500463}, {'src': 'hda', 'id': 28500464}, {'src': 'hda', 'id': 28500465}, {'src': 'hda', 'id': 28500466}, {'src': 'hda', 'id': 28500467}, {'src': 'hda', 'id': 28500468}, {'src': 'hda', 'id': 28500469}, {'src': 'hda', 'id': 28500470}, {'src': 'hda', 'id': 28500471}, {'src': 'hda', 'id': 28500472}, {'src': 'hda', 'id': 28500474}, {'src': 'hda', 'id': 28500475}]",,"[{'src': 'hda', 'id': 27949219}]",32.0,,36303215.0,1488202685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-27 13:38:30.992111,78957.0,23.0
,,2017-02-28 15:17:20.500508,slurm_normal,1488295090.0,0,1.0,main_w3_handler1,2766225,15167524,False,,107387608,107387608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,6346,bed,9318618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28509329}]",,"[{'src': 'hda', 'id': 28554019}]",32.0,,36274343.0,1488295042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-28 15:18:11.035234,87612.0,48.0
,,2017-02-28 17:00:44.899983,slurm_normal,1488303261.0,0,1.0,main_w3_handler0,3013813,15169053,False,,474609959,474609959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2202367,bed,9320235.roundup,slurm,,132112168.0,corral-repl,,"""6e4832d6fdd711e696b0005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28556487}]",,"[{'src': 'hda', 'id': 28556496}]",32.0,,,1488303204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-02-28 17:34:26.926477,31286.0,57.0
,,2017-02-28 18:22:38.759988,slurm_normal,1488373431.0,0,1.0,main_w3_handler0,3013918,15169844,False,,480030095,480030095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,246531234,bed,9321422.roundup,slurm,,132112168.0,corral-repl,,"""e02a9744fde211e6a50d005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28557719}]",,"[{'src': 'hda', 'id': 28557713}]",32.0,,,1488310275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-01 13:03:55.799480,31286.0,63156.0
,,2017-02-28 18:24:47.326195,slurm_normal,1488399633.0,0,1.0,main_w3_handler0,3013924,15169882,False,,426314777,426314777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,246531234,bed,9325625.roundup,slurm,,132112168.0,corral-repl,,"""2cfc761efde311e6aa2b005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28557784}]",,"[{'src': 'hda', 'id': 28557778}]",32.0,,,1488342741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-01 20:20:35.675067,31286.0,56892.0
,,2017-02-28 18:24:12.627186,slurm_normal,1488436892.0,0,1.0,main_w3_handler0,3013923,15169870,False,,485391205,485391205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,246531234,bed,9328484.roundup,slurm,,132112168.0,corral-repl,,"""1840c8cefde311e6afcd005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28557763}]",,"[{'src': 'hda', 'id': 28557756}]",32.0,,,1488372569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-02 06:41:37.743842,31286.0,64323.0
,,2017-02-28 18:22:00.896998,slurm_normal,1488342008.0,0,1.0,main_w3_handler0,3013917,15169836,False,,245753179,245753179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,246531234,bed,9320904.roundup,slurm,,132112168.0,corral-repl,,"""ca74d7b6fde211e6ba07005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28557702}]",,"[{'src': 'hda', 'id': 28557696}]",32.0,,,1488306682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-01 04:20:10.515277,31286.0,35326.0
,,2017-02-28 17:56:11.441672,slurm_normal,1488372560.0,0,1.0,main_w3_handler1,3013879,15169571,False,,474609868,474609868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,246531234,bed,9320710.roundup,slurm,,132112168.0,corral-repl,,"""2e5e7042fddf11e686c6005056a51846""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28557267}]",,"[{'src': 'hda', 'id': 28557261}]",32.0,,,1488305398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-01 12:49:25.903996,31286.0,67162.0
,,2017-02-28 18:21:16.146740,slurm_normal,1488373758.0,0,1.0,main_w3_handler1,3013914,15169829,False,,493896174,493896174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,246531234,bed,9320924.roundup,slurm,,132112168.0,corral-repl,,"""af2b1b46fde211e69ea6005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28557686}]",,"[{'src': 'hda', 'id': 28557680}]",32.0,,,1488306885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-01 13:09:20.920781,31286.0,66873.0
,,2017-02-28 18:28:38.935774,slurm_normal,1488410742.0,0,1.0,main_w3_handler1,3013932,15169929,False,,255920761,255920761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,246531234,bed,9328654.roundup,slurm,,132112168.0,corral-repl,,"""b6bafedefde311e6a690005056a51846""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28557910}]",,"[{'src': 'hda', 'id': 28557904}]",32.0,,,1488374132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-01 23:25:47.217335,31286.0,36610.0
