BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,multibam_conditional|multibam_repeats_0|bamfiles,multibam_conditional|multibam_repeats_0|bamfiles_filetype,multibam_conditional|multibam_repeats_1|bamfiles,multibam_conditional|multibam_repeats_1|bamfiles_filetype,multibam_conditional|multibam_repeats_2|bamfiles,multibam_conditional|multibam_repeats_2|bamfiles_filetype,multibam_conditional|multibam_repeats_3|bamfiles,multibam_conditional|multibam_repeats_3|bamfiles_filetype,multibam_conditional|multibam_repeats_4|bamfiles,multibam_conditional|multibam_repeats_4|bamfiles_filetype,multibam_conditional|multibam_repeats_5|bamfiles,multibam_conditional|multibam_repeats_5|bamfiles_filetype,object_store_id,param_filename,parameters.BED.values,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.Offset,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.chromInfo,parameters.dbkey,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.values,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.multibam_conditional|multibam_repeats_0|bamfiles|__identifier__,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3304304,3304304,bed,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-28 05:37:49.262547,slurm_normal,1503899572.0,0,,1.0,main_w3_handler0,2898196,16671167,False,,10743415.roundup,slurm,,132112168.0,3336018958.0,bam,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31012073}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'__index__': 0, 'bamfiles': {'values': [{'src': 'hda', 'id': 30998231}]}}]",Yes,,"""png""","""true""","""""",32.0,,40079494.0,1503898679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-28 05:52:54.800895,95123.0,893.0
5497329,5497329,bed,25646.0,bed,4518.0,bed,,,,,,,,,bed,3017317715.0,3017317715.0,,,,,,,,,,,,,,,,,,,,,bam,1406760897.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-31 21:47:46.115935,slurm_normal,1504217289.0,0,,1.0,main_w4_handler0,3232393,16707193,False,,10779925.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31066294}, {'src': 'hda', 'id': 31067171}, {'src': 'hda', 'id': 31067234}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 31053642}, {'src': 'hda', 'id': 31053787}]",,No,,"""png""","""false""","""""",32.0,,40038754.0,1504216074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-31 22:08:12.106702,44428.0,1215.0
140579668,140579668,gtf,,,,,,,,,,,,,gtf,561182652.0,561182652.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-01 11:49:35.060128,slurm_normal,1504271721.0,0,,1.0,main_w3_handler1,3237595,16710868,False,,10783459.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31072497}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,"[{'src': 'hda', 'id': 31045008}]",,No,,"""png""","""false""","""""",32.0,,40198675.0,1504266585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-01 13:20:32.191166,110332.0,5136.0
55998546,55998546,bed,,,,,,,,,,,,,bed,1854600.0,1854600.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-04 09:19:30.606358,slurm_normal,1504516866.0,0,,1.0,main_w4_handler0,2594693,16728980,False,,10797420.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31098642}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 30995960}]",,No,,"""png""","""false""","""""",32.0,,39209940.0,1504516806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-04 09:21:09.507050,78366.0,60.0
92573,92573,bed,,,,,,,,,,,,,bed,1894804716.0,1894804716.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-06 22:34:50.674866,slurm_normal,1504738154.0,0,,1.0,main_w3_handler1,3155529,16752220,False,,10821338.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30955181}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 31131533}]",,No,,"""png""","""false""","""""",32.0,,38673915.0,1504737303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-06 22:49:17.917886,46412.0,851.0
8619070,8619070,bed,,,,,,,,,,,,,bed,19557422668.0,19557422668.0,,,,,,,,,,,,,,,,,,,,,bam,23453266039.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-07 06:10:49.004285,slurm_normal,1504777878.0,0,,1.0,main_w3_handler1,3243445,16758342,False,,10824711.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31119817}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 31120040}, {'src': 'hda', 'id': 31132034}]",,No,,"""png""","""true""","""""",32.0,,40294797.0,1504764687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-07 09:51:27.815427,11728.0,13191.0
514556,514556,bed,,,,,,,,,,,,,bed,19557422668.0,19557422668.0,,,,,,,,,,,,,,,,,,,,,bam,23453266039.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-07 06:12:09.355427,slurm_normal,1504777511.0,0,,1.0,main_w4_handler1,3243445,16758343,False,,10824730.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31119827}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 31120040}, {'src': 'hda', 'id': 31132034}]",,No,,"""png""","""false""","""""",32.0,,40294797.0,1504764756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-07 09:45:12.557277,11728.0,12755.0
198,198,bed,,,,,,,,,,,,,bed,90811.0,90811.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-07 16:23:03.976113,slurm_normal,1504801970.0,0,,1.0,main_w3_handler1,3058690,16764456,False,,10831466.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31147838}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,"[{'src': 'hda', 'id': 31148435}]",,No,,"""png""","""false""","""7:44185000:44190000""",32.0,,40328815.0,1504801404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-07 16:33:01.220068,103548.0,566.0
1451006,1451006,bed,,,,,,,,,,,,,bed,877692674.0,877692674.0,,,,,,,,,,,,,,,,,,,,,bam,743772015.0,,,,,,,,,,,,,,,,,,,,,bam,896839357.0,,,,,,,,,,,,,,,,,,,,,bam,892724180.0,,,,,,,,,,,,,bam,871927892.0,bam,766137535.0,bam,,,,,,,bam,,,,,,,2017-09-08 07:54:26.716896,slurm_normal,1504858651.0,0,,1.0,main_w3_handler1,3245036,16769391,False,,10836789.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31140335}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/falciparum.len""","""falciparum""",0,"[{'src': 'hda', 'id': 31139368}, {'src': 'hda', 'id': 31139369}, {'src': 'hda', 'id': 31139404}, {'src': 'hda', 'id': 31139408}, {'src': 'hda', 'id': 31139439}, {'src': 'hda', 'id': 31139443}]",,No,,"""png""","""false""","""""",32.0,,40322423.0,1504857278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-08 08:17:33.841613,45008.0,1373.0
1451006,1451006,bed,,,,,,,,,,,,,bed,877692674.0,877692674.0,,,,,,,,,,,,,,,,,,,,,bam,743772015.0,,,,,,,,,,,,,,,,,,,,,bam,896839357.0,,,,,,,,,,,,,,,,,,,,,bam,892724180.0,,,,,,,,,,,,,bam,871927892.0,bam,766137535.0,bam,,,,,,,bam,,,,,,,2017-09-08 09:00:05.518179,slurm_normal,1504862003.0,0,,1.0,main_w4_handler1,3245036,16769834,False,,10837226.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31140335}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/falciparum.len""","""falciparum""",0,"[{'src': 'hda', 'id': 31139368}, {'src': 'hda', 'id': 31139369}, {'src': 'hda', 'id': 31139404}, {'src': 'hda', 'id': 31139408}, {'src': 'hda', 'id': 31139439}, {'src': 'hda', 'id': 31139443}]",,No,,"""png""","""false""","""""",32.0,,40322423.0,1504861213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-08 09:13:27.142001,45008.0,790.0
371237,371237,bed,,,,,,,,,,,,,bed,2574680689.0,2574680689.0,,,,,,,,,,,,,,,,,,,,,bam,4005762429.0,,,,,,,,,,,,,,,,,,,,,bam,2337780058.0,,,,,,,,,,,,,,,,,,,,,bam,2914808236.0,,,,,,,,,,,,,bam,3159258919.0,bam,,,,,,,,,bam,,,,,,,2017-09-08 13:53:05.234570,slurm_normal,1504881843.0,0,,1.0,main_w4_handler1,3199008,16771789,False,,10839208.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31152741}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hdca', 'id': 69986}]",,No,,"""pdf""","""false""","""""",32.0,,40320250.0,1504878799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-08 14:44:12.315528,110240.0,3044.0
177086,177086,bed,,,,,,,,,,,,,bed,6802.0,6802.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-09 01:58:14.620004,slurm_normal,1504922385.0,0,,1.0,main_w3_handler0,3000213,16777171,False,,10845063.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31068442}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 31063827}]",,No,,"""png""","""false""","""""",32.0,,40217110.0,1504922377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-09 01:59:52.277839,100396.0,8.0
2357439,2357439,bed,,,,,,,,,,,,,bed,530528150.0,530528150.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-09 07:05:44.323397,slurm_normal,1504940977.0,0,,1.0,main_w3_handler1,3238387,16777866,False,,10845976.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31150092}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 31165710}]",,No,,"""png""","""false""","""""",32.0,,40334593.0,1504940751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-09 07:09:38.557352,110784.0,226.0
401706329,401706329,gtf,,,,,,,,,,,,,gtf,415471845.0,415471845.0,,,,,,,,,,,,,,,,,,,,,bam,462956715.0,,,,,,,,,,,,,,,,,,,,,bam,442267926.0,,,,,,,,,,,,,,,,,,,,,bam,475488230.0,,,,,,,,,,,,,bam,446964011.0,bam,495563318.0,bam,356969346.0,bam,,,,,bam,,,,,,,2017-09-11 14:30:23.122136,slurm_normal,1505150442.0,0,,1.0,main_w3_handler1,2971178,16787484,False,,10856049.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31182190}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,"[{'src': 'hda', 'id': 31169146}, {'src': 'hda', 'id': 31169502}, {'src': 'hda', 'id': 31169811}, {'src': 'hda', 'id': 31169947}, {'src': 'hda', 'id': 31170291}, {'src': 'hda', 'id': 31170583}, {'src': 'hda', 'id': 31170983}]",,No,,"""png""","""false""","""""",32.0,,40354389.0,1505144698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-11 17:21:28.341275,11700.0,5744.0
410896,410896,bed,,,,,,,,,,,,,bed,210073825.0,210073825.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-10-04 02:09:04.622792,slurm_normal,1507083120.0,0,,1.0,main_w3_handler1,3100738,17019469,False,,11074081.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31496058}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 31426663}]",,No,,"""png""","""false""","""chr19:893551:60761402""",32.0,,41010529.0,1507083026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-10-04 02:12:10.648364,105375.0,94.0
410896,410896,bed,,,,,,,,,,,,,bed,210073825.0,210073825.0,,,,,,,,,,,,,,,,,,,,,bam,239431219.0,,,,,,,,,,,,,,,,,,,,,bam,225628558.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-10-04 02:12:53.425244,slurm_normal,1507083438.0,0,,1.0,main_w4_handler0,3100738,17019478,False,,11074123.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31496058}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 31426663}, {'src': 'hda', 'id': 31432319}, {'src': 'hda', 'id': 31442017}]",,No,,"""png""","""false""","""chr19:893551:60761402""",32.0,,41010529.0,1507083343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-10-04 02:17:26.831349,105375.0,95.0
20147,20147,bed,,,,,,,,,,,,,bed,210073825.0,210073825.0,,,,,,,,,,,,,,,,,,,,,bam,239431219.0,,,,,,,,,,,,,,,,,,,,,bam,225628558.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-10-04 02:44:24.045850,slurm_normal,1507085271.0,0,,1.0,main_w4_handler1,3100738,17019550,False,,11074385.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31484660}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 31426663}, {'src': 'hda', 'id': 31432319}, {'src': 'hda', 'id': 31442017}]",,No,,"""png""","""false""","""""",32.0,,41010529.0,1507085135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-10-04 02:48:03.508188,105375.0,136.0
38138900,38138900,bed,,,,,,,,,,,,,bed,3606438264.0,3606438264.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-15 05:21:37.528487,slurm_normal,1505454573.0,0,,1.0,main_w3_handler0,3217164,16828383,False,,10897658.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31248174}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 31228764}]",,No,,"""png""","""true""","""""",32.0,,40131679.0,1505452914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-15 05:49:38.030410,97958.0,1659.0
1541,1541,bed,,,,,,,,,,,,,bed,2644446637.0,2644446637.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-15 18:50:32.890422,slurm_normal,1505502005.0,0,,1.0,main_w4_handler0,3254900,16838330,False,,10904209.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31265870}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 31264010}]",,No,,"""png""","""false""","""""",32.0,,40549014.0,1505501471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-15 19:01:08.634187,3745.0,534.0
5601809,5601809,bed,,,,,,,,,,,,,bed,2586789780.0,2586789780.0,,,,,,,,,,,,,,,,,,,,,bam,2943532177.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-10-04 06:16:16.650847,slurm_normal,1507098246.0,0,,1.0,main_w3_handler0,2563613,17020357,False,,11075706.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31522833}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 22872713}, {'src': 'hda', 'id': 25535667}]",,No,,"""png""","""false""","""chr2""",32.0,,40342990.0,1507097804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-10-04 06:24:09.454359,34556.0,442.0
1002115,1002115,bed,,,,,,,,,,,,,bed,3855376205.0,3855376205.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-19 07:33:08.156081,slurm_normal,1505807668.0,0,,1.0,main_w4_handler1,3217164,16862799,False,,10929792.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31302510}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 31245567}]",,No,,"""png""","""true""","""""",32.0,,40131679.0,1505806396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-19 07:54:30.432759,97958.0,1272.0
88679206,88679206,bed,,,,,,,,,,,,,bed,2945528776.0,2945528776.0,,,,,,,,,,,,,,,,,,,,,bam,3164934386.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-22 12:39:51.086815,slurm_normal,1506085391.0,0,,1.0,main_w3_handler1,2578978,16898823,False,,10967581.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31365993}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 31363977}, {'src': 'hda', 'id': 31363978}]",,No,,"""eps""","""false""","""chr22""",32.0,,40327190.0,1506084012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-22 13:03:18.404484,12752.0,1379.0
287834,287834,bed,,,,,,,,,,,,,bed,192067340.0,192067340.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-09-24 22:15:06.398889,slurm_normal,1506291512.0,0,,1.0,main_w3_handler0,3059854,16915495,False,,10984897.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31393118}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""",0,"[{'src': 'hda', 'id': 31276457}]",,No,,"""png""","""false""","""""",32.0,,40287081.0,1506291383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-09-24 22:18:37.212595,98224.0,129.0
