chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.minlen,parameters.minoe,parameters.minpc,parameters.shift,parameters.window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-06 09:05:46.141156,slurm_normal,1507280803.0,0.0,,1.0,main_w4_handler0,3277414,17037557,False,,59455081,fasta,11094683.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580210}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41083032.0,1507280778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-06 09:06:50.072520,,25.0
,,2017-10-06 09:36:03.064929,slurm_normal,1507282585.0,0.0,,1.0,main_w3_handler1,3277408,17037682,False,,59455081,fasta,11094811.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580241}]","""200""","""0.6""","""50.0""","""100000""","""100000""",32.0,,41082971.0,1507282571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-06 09:36:28.974155,,14.0
,,2017-10-06 10:40:23.572606,slurm_normal,1507286449.0,0.0,,1.0,main_w3_handler0,3277503,17038351,False,,59455081,fasta,11095442.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580918}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41085205.0,1507286437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-06 10:40:53.487627,,12.0
,,2018-01-05 19:09:48.158340,slurm_normal,1515179396.0,0.0,,1.0,main_w4_handler0,3382983,17958681,False,,437218,fasta,12035346,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193908}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515179391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 19:09:59.203181,,5.0
,,2017-10-22 10:47:48.026027,slurm_normal,1508669340.0,0.0,,1.0,main_w3_handler1,3275353,17166420,False,,59455081,fasta,11226128,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796628}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,41043893.0,1508669274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-22 10:49:04.569730,112791.0,66.0
,,2017-10-22 10:40:26.123747,slurm_normal,1508668903.0,0.0,,1.0,main_w4_handler1,3295305,17166396,False,,59455081,fasta,11226107,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796456}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,41446369.0,1508668875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-22 10:41:47.492206,,28.0
,,2017-10-22 10:37:34.276844,slurm_normal,1508668681.0,0.0,,1.0,main_w4_handler0,3295305,17166394,False,Job output deleted by user before job completed.,59455081,fasta,11226102,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796456}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,41446369.0,1508668660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-22 10:38:05.024362,,21.0
,,2017-10-22 11:07:46.827882,slurm_normal,1508670476.0,0.0,,1.0,main_w4_handler0,3295324,17166480,False,,178877,fasta,11226196,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796787}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41446665.0,1508670471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-22 11:07:57.251738,,5.0
,,2017-10-22 14:03:37.850602,slurm_normal,1508681033.0,0.0,,1.0,main_w4_handler0,3295382,17166942,False,,59455081,fasta,11226742,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31797797}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41447677.0,1508681020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-22 14:03:54.593878,,13.0
,,2017-10-22 17:43:49.483928,slurm_normal,1508694246.0,0.0,,1.0,main_w3_handler0,3294748,17168826,False,,59455081,fasta,11228640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31799856}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,41448818.0,1508694232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-22 17:44:07.803844,112943.0,14.0
,,2017-10-22 17:41:06.538898,slurm_normal,1508694098.0,0.0,,1.0,main_w4_handler1,3294748,17168807,False,,59455081,fasta,11228625,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31799856}]","""200""","""0.6""","""50.0""","""50000""","""50000""",32.0,,41448818.0,1508694073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-22 17:41:40.598362,112943.0,25.0
,,2017-10-23 06:39:40.241450,slurm_normal,1508740817.0,0.0,,1.0,main_w3_handler1,3294588,17172277,False,,59455081,fasta,11232280,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31801972}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41435840.0,1508740785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-23 06:40:19.200122,,32.0
,,2017-10-23 07:10:15.631990,slurm_normal,1508742623.0,0.0,,1.0,main_w3_handler1,3295962,17172510,False,,84409,fasta,11232430,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31809232}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,41457335.0,1508742619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-23 07:10:25.786916,,4.0
,,2017-12-31 19:09:58.984781,slurm_normal,1514747406.0,0.0,,1.0,main_w3_handler0,3379215,17922456,False,,43275,fasta,11997721,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33131960}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,42798699.0,1514747402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-12-31 19:10:07.561517,112784.0,4.0
,,2017-10-23 17:22:00.686090,slurm_normal,1508779341.0,0.0,,1.0,main_w4_handler1,3296660,17180997,False,,59455081,fasta,11241501,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31824023}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41468120.0,1508779324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-23 17:22:24.866337,,17.0
,,2018-01-02 17:07:06.957881,slurm_normal,1514912836.0,0.0,,1.0,main_w4_handler0,3301217,17931190,False,,15679,fasta,12007201,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33148260}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,41548727.0,1514912832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-02 17:07:17.587448,,4.0
,,2017-10-24 18:47:10.928473,slurm_normal,1508870865.0,0.0,,1.0,main_w4_handler0,3298530,17201457,False,,59455081,fasta,11260818,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31858315}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41494788.0,1508870847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-24 18:47:49.218886,,18.0
,,2017-10-24 21:05:04.404113,slurm_normal,1508879175.0,0.0,,1.0,main_w3_handler1,3298641,17202941,False,,59455081,fasta,11262532,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31860670}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,41496574.0,1508879118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-24 21:06:19.459351,,57.0
,,2017-10-25 10:52:17.864794,slurm_normal,1508928773.0,0.0,,1.0,main_w3_handler1,3276550,17210025,False,,59455081,fasta,11270262,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31570206}]","""200""","""0.75""","""75.0""","""2500""","""5000""",32.0,,41506682.0,1508928757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-25 10:52:58.462945,112877.0,16.0
,,2017-10-25 13:02:59.246174,slurm_normal,1508936708.0,0.0,,1.0,main_w3_handler1,3298530,17211976,False,,59455081,fasta,11272564,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31858315}]","""17""","""0.6""","""50.0""","""500""","""1000""",32.0,,41494788.0,1508936678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-25 13:05:19.812339,,30.0
,,2017-10-25 16:24:14.494702,slurm_normal,1508948695.0,0.0,,1.0,main_w3_handler0,3299735,17215215,False,,59455081,fasta,11275887,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31880119}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41517260.0,1508948682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-25 16:25:04.224428,,13.0
,,2017-10-25 16:18:09.381329,slurm_normal,1508948330.0,0.0,,1.0,main_w3_handler1,3279351,17215030,False,,59455081,fasta,11275754,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31879705}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41134690.0,1508948309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-25 16:18:56.372826,113069.0,21.0
,,2017-10-25 17:22:19.844512,slurm_normal,1508952186.0,0.0,,1.0,main_w3_handler0,3295324,17215775,False,,178877,fasta,11276523,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31881395}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41446665.0,1508952182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-25 17:23:13.066709,,4.0
,,2017-10-25 17:59:46.687921,slurm_normal,1508954412.0,0.0,,1.0,main_w4_handler0,3299811,17216239,False,,59455081,fasta,11276962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31881497}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41519596.0,1508954396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-25 18:00:13.684878,,16.0
,,2018-01-05 17:48:18.205353,slurm_normal,1515174504.0,0.0,,1.0,main_w3_handler1,3382983,17957812,False,,291413,bed,12034509,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33192880}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515174500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 17:48:26.880835,,4.0
,,2018-01-05 17:48:38.020484,slurm_normal,1515174525.0,0.0,,1.0,main_w4_handler1,3382983,17957815,False,,24407,bed,12034511,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33192881}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515174521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 17:48:46.082052,,4.0
,,2018-01-05 18:31:42.752687,slurm_normal,1515177116.0,0.0,,1.0,main_w3_handler1,3382983,17958509,False,,437218,fasta,12035012,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193493}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515177110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 18:31:58.027790,,6.0
,,2018-01-05 17:49:11.230127,slurm_normal,1515174557.0,0.0,,1.0,main_w4_handler1,3382983,17957823,False,,24407,bed,12034514,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33192905}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515174554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 17:49:18.796307,,3.0
,,2018-01-05 17:48:56.955809,slurm_normal,1515174542.0,0.0,,1.0,main_w4_handler0,3382983,17957816,False,,291413,bed,12034512,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33192900}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515174538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 17:49:03.532652,,4.0
,,2018-01-05 18:16:15.729777,slurm_normal,1515176195.0,0.0,,1.0,main_w4_handler1,3383090,17958398,False,,437218,fasta,12034732,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193608}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43006533.0,1515176189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 18:16:38.681504,,6.0
,,2018-01-05 19:08:41.667262,slurm_normal,1515179328.0,0.0,,1.0,main_w4_handler0,3382983,17958670,False,,437218,fasta,12035335,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193907}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515179324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 19:08:50.119699,,4.0
,,2018-01-05 18:31:00.004589,slurm_normal,1515177079.0,0.0,,1.0,main_w3_handler0,3382983,17958507,False,,6404626,fasta,12034998,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193213}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515177066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 18:31:21.087211,,13.0
,,2018-01-05 18:32:04.203575,slurm_normal,1515177134.0,0.0,,1.0,main_w4_handler0,3382983,17958527,False,,437218,fasta,12035022,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193575}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515177130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 18:32:17.027810,,4.0
,,2018-01-05 19:10:33.538093,slurm_normal,1515179446.0,0.0,,1.0,main_w3_handler1,3382983,17958687,False,,6404626,fasta,12035352,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193909}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515179437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 19:10:47.931595,,9.0
,,2018-01-05 19:03:45.182463,slurm_normal,1515179039.0,0.0,,1.0,main_w4_handler0,3382983,17958643,False,,6404626,fasta,12035304,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33193886}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43004974.0,1515179030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-05 19:04:00.734112,,9.0
,,2017-10-26 11:02:44.256934,slurm_normal,1509015801.0,0.0,,1.0,main_w4_handler1,3300669,17225388,False,,59455081,fasta,11286743,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31896254}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,41537340.0,1509015778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 11:03:24.917371,,23.0
,,2017-10-26 11:32:49.925506,slurm_normal,1509017646.0,0.0,,1.0,main_w4_handler0,3300634,17225662,False,,59455081,fasta,11287083,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31896740}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,41536960.0,1509017589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 11:34:09.685020,,57.0
,,2018-01-06 20:45:02.350212,slurm_normal,1515271621.0,0.0,,1.0,main_w4_handler1,3383660,17963112,False,,12475626,fasta,12039786,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33200401}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43016251.0,1515271606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-06 20:47:03.406014,,15.0
,,2018-01-06 20:45:02.633778,slurm_normal,1515271592.0,0.0,,1.0,main_w3_handler1,3383660,17963113,False,,944718,fasta,12039784,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33200402}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43016251.0,1515271587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-06 20:46:33.691239,,5.0
,,2018-01-06 20:45:02.895852,slurm_normal,1515271638.0,0.0,,1.0,main_w4_handler0,3383660,17963114,False,,6527218,fasta,12039788,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33200403}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43016251.0,1515271628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-06 20:47:20.844808,,10.0
,,2018-01-06 20:45:02.020263,slurm_normal,1515271584.0,0.0,,1.0,main_w3_handler0,3383660,17963111,False,,79256626,fasta,12039782,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33200400}]","""150""","""0.5""","""50.0""","""1""","""100""",32.0,,43016251.0,1515271508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2018-01-06 20:46:25.953800,,76.0
,,2017-10-26 13:47:03.730732,slurm_normal,1509025726.0,0.0,,1.0,main_w3_handler1,3300800,17227304,False,,59455081,fasta,11288773,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31898976}]","""200""","""0.6""","""50.0""","""1000""","""1000""",32.0,,41540743.0,1509025715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 13:48:54.641649,,11.0
,,2017-10-26 14:52:47.982136,slurm_normal,1509029632.0,0.0,,1.0,main_w4_handler0,3276546,17227835,False,,59455086,fasta,11289301,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31900074}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,41541879.0,1509029616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 14:53:58.629541,112878.0,16.0
,,2017-10-26 16:51:58.897811,slurm_normal,1509036770.0,0.0,,1.0,main_w4_handler1,3300449,17230028,False,,59455081,fasta,11291276,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31903235}]","""200""","""0.6""","""50.0""","""2000""","""10000""",32.0,,41528063.0,1509036746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 16:53:10.297630,112957.0,24.0
,,2017-10-26 16:47:22.376909,slurm_normal,1509036483.0,0.0,,1.0,main_w4_handler0,3300449,17229971,False,,59455081,fasta,11291210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31903235}]","""200""","""0.6""","""50.0""","""10000""","""100000""",32.0,,41528063.0,1509036456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 16:48:13.257402,112957.0,27.0
,,2017-10-26 16:58:47.080106,slurm_normal,1509037166.0,0.0,,1.0,main_w3_handler0,3300449,17230103,False,,59455081,fasta,11291360,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31903235}]","""200""","""0.6""","""50.0""","""1000""","""2000""",32.0,,41528063.0,1509037148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 16:59:32.299398,112957.0,18.0
,,2017-10-26 17:32:05.568360,slurm_normal,1509039188.0,0.0,,1.0,main_w3_handler0,3301152,17230640,False,,59455081,fasta,11291833,slurm,,132112168.0,corral-repl,,"""8e90af4cba7311e7b44f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31906611}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1509039165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-10-26 17:33:14.921813,112947.0,23.0
