chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.input_bams_0|input_bam|__identifier__,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-18 15:20:43.869754,slurm_normal_single_16gb,1426692067.0,0,1.0,main_w2_handler0,2241000,8978683,False,,1216204.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223024.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""0""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18900192}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,21876264.0,1426692057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-18 15:21:11.641214,60965.0,10.0
,,2015-03-18 18:23:49.473259,slurm_normal_single_16gb,1426703050.0,0,1.0,main_w1_handler1,2241044,8980471,False,,27992194.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226304.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""30""","""""","""5""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18899282}]",12931,,,,cached,"[{""__index__"": 0, ""end"": ""100000"", ""chromosome"": ""10"", ""start"": ""859""}]","""False""","""True""",32.0,,,,,,21243267.0,1426703042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-18 18:24:12.180611,54238.0,8.0
,,2015-03-18 19:14:15.747646,slurm_normal_single_16gb,1426706076.0,0,1.0,main_w1_handler0,2241044,8981048,False,,27992194.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227108.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""1""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18899282}]",12931,,,,cached,"[{""__index__"": 0, ""end"": ""900000"", ""chromosome"": ""17"", ""start"": ""100""}]","""False""","""True""",32.0,,,,,,21243267.0,1426706066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-18 19:14:39.491879,54238.0,10.0
,,2015-03-19 03:12:56.157761,slurm_normal_single_16gb,1426739635.0,0,1.0,main_w2_handler1,2215747,8984447,False,,743222126.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233749.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"""sacCer3""",,"""""","""""","""0""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18909494}]",sacCer3,,,,cached,[],"""False""","""False""",32.0,,,,,,21395016.0,1426735061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-19 04:33:57.014159,60022.0,4574.0
,,2015-03-22 14:35:18.728416,slurm_normal_single_16gb,1427034937.0,0,1.0,main_w2_handler1,2245183,9006742,False,,314.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276376.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18950020}]",sacCer3,,,,cached,[],"""False""","""False""",32.0,,,,,,21943887.0,1427034932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-22 14:35:39.090467,,5.0
,,2015-03-22 14:40:54.196167,slurm_normal_single_16gb,1427035308.0,0,1.0,main_w2_handler1,2245183,9006761,False,,66317600.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276407.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18949624}]",sacCer3,,,,cached,[],"""False""","""False""",32.0,,,,,,21943887.0,1427035264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-22 14:41:51.796503,,44.0
,,2015-03-23 17:11:42.541659,slurm_normal_single_16gb,1427134639.0,0,1.0,main_w1_handler0,2130792,9016636,False,,1012525725.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295310.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",,,,,,,,[],"""True""","""False""",32.0,,,,,,21900318.0,1427130715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-23 18:17:24.262320,55464.0,3924.0
,,2015-03-24 08:44:35.623244,slurm_normal_single_16gb,1427186695.0,0,1.0,main_w1_handler0,2242091,9021758,False,,3620116.0,bam,,,,,,,,,,,,,,,,,,,,,3621099.0,bam,,,,,,,3726772.0,bam,4016489.0,bam,4787085.0,bam,3866802.0,bam,,,,,,,,,3304871.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18960699}, {'__index__': 1, 'input_bam': 18971775}, {'__index__': 2, 'input_bam': 18971777}, {'__index__': 3, 'input_bam': 18971778}, {'__index__': 4, 'input_bam': 18971780}, {'__index__': 5, 'input_bam': 18971782}]",hg19,,,,cached,"[{""__index__"": 0, ""end"": """", ""chromosome"": ""13"", ""start"": """"}, {""__index__"": 1, ""end"": """", ""chromosome"": ""14"", ""start"": """"}, {""__index__"": 2, ""end"": """", ""chromosome"": ""15"", ""start"": """"}, {""__index__"": 3, ""end"": """", ""chromosome"": ""16"", ""start"": """"}, {""__index__"": 4, ""end"": """", ""chromosome"": ""17"", ""start"": """"}, {""__index__"": 5, ""end"": """", ""chromosome"": ""2"", ""start"": """"}, {""__index__"": 6, ""end"": """", ""chromosome"": ""22"", ""start"": """"}, {""__index__"": 7, ""end"": """", ""chromosome"": ""3"", ""start"": """"}, {""__index__"": 8, ""end"": """", ""chromosome"": ""6"", ""start"": """"}, {""__index__"": 9, ""end"": """", ""chromosome"": ""7"", ""start"": """"}, {""__index__"": 10, ""end"": """", ""chromosome"": ""9"", ""start"": """"}, {""__index__"": 11, ""end"": """", ""chromosome"": ""X"", ""start"": """"}]","""False""","""False""",32.0,,,,,,21898773.0,1427186687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 08:44:57.237036,61109.0,8.0
,,2015-03-24 09:47:13.569597,slurm_normal_single_16gb,1427191230.0,0,1.0,main_w1_handler1,2242091,9021987,False,,3620116.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305227.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18960699}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,21898773.0,1427190448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 10:00:33.604758,61109.0,782.0
,,2015-03-24 12:26:45.080248,slurm_normal_single_16gb,1427200910.0,0,1.0,main_w1_handler1,2242091,9022705,False,,3621099.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306379.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18971775}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,21898773.0,1427200020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 12:41:53.509252,61109.0,890.0
,,2015-03-24 15:10:06.581489,slurm_normal_single_16gb,1427210180.0,0,1.0,main_w1_handler1,2244198,9024472,False,,90339367.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309373.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""200""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18975910}]",12931,,,,cached,"[{""__index__"": 0, ""end"": ""105867573"", ""chromosome"": ""chr3"", ""start"": ""105867514""}]","""True""","""True""",32.0,,,,,,21570275.0,1427210173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 15:16:23.151269,,7.0
,,2015-07-26 21:29:06.613321,slurm_normal_16gb,1437995567.0,0,1.0,main_w2_handler0,2391138,10000491,False,,5468788.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4286923.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20570168}]",Homo_sapiens_AK1,,,,cached,[],"""False""","""False""",32.0,,,,,,24233526.0,1437987536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-27 11:12:52.479906,66588.0,8031.0
4809.0,len,2015-03-19 20:47:01.270198,slurm_normal_single_16gb,1426813873.0,0,1.0,main_w1_handler0,2241395,8992386,False,,1773536287.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250929.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920458}]",18906440,,,,history,[],"""False""","""False""",32.0,52022965.0,fasta,,,,21867195.0,1426812558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-20 01:11:15.453509,61042.0,1315.0
4809.0,len,2015-03-19 20:47:03.686112,slurm_normal_single_16gb,1426814005.0,0,1.0,main_w2_handler1,2241395,8992389,False,,943373028.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250927.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920489}]",18906440,,,,history,[],"""False""","""False""",32.0,52022965.0,fasta,,,,21867195.0,1426812555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-20 01:13:29.468403,61042.0,1450.0
4809.0,len,2015-03-19 20:46:59.782160,slurm_normal_single_16gb,1426812547.0,0,1.0,main_w2_handler1,2241395,8992385,False,,1427875015.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248650.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920336}]",18906440,,,,history,[],"""False""","""False""",32.0,52022965.0,fasta,,,,21867195.0,1426798035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-20 00:49:11.081427,61042.0,14512.0
4809.0,len,2015-03-19 20:47:02.139329,slurm_normal_single_16gb,1426815092.0,0,1.0,main_w1_handler0,2241395,8992387,False,,1644239879.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251077.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920478}]",18906440,,,,history,[],"""False""","""False""",32.0,52022965.0,fasta,,,,21867195.0,1426814013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-20 01:31:33.120090,61042.0,1079.0
4809.0,len,2015-03-19 20:47:02.934909,slurm_normal_single_16gb,1426816839.0,0,1.0,main_w2_handler0,2241395,8992388,False,,1924370329.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251178.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920483}]",18906440,,,,history,[],"""False""","""False""",32.0,52022965.0,fasta,,,,21867195.0,1426815096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-20 02:00:43.288178,61042.0,1743.0
,,2015-03-24 15:06:28.544366,slurm_normal_single_16gb,1427210095.0,0,1.0,main_w2_handler1,2244198,9024437,False,,91517030.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309348.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",,"""""","""""","""200""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18939461}]",12931,,,,cached,"[{""__index__"": 0, ""end"": ""105867573"", ""chromosome"": ""chr3"", ""start"": ""105867514""}]","""True""","""True""",32.0,,,,,,21570275.0,1427210089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 15:15:00.550525,,6.0
4809.0,len,2015-03-20 19:29:02.469981,slurm_normal_single_16gb,1426894769.0,0,1.0,main_w2_handler1,2241395,8999110,False,,1427875015.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261626.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""1""",1.0,"[{'__index__': 0, 'input_bam': 18920336}]",18906440,,,,history,[],"""False""","""True""",32.0,52022965.0,fasta,,,,21867195.0,1426879761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-20 23:39:32.111557,61042.0,15008.0
4809.0,len,2015-03-21 22:35:56.298099,slurm_normal_single_16gb,1426979228.0,0,1.0,main_w1_handler1,2241395,9004326,False,,1644239879.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271848.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920478}]",18906440,,,,history,[],"""False""","""True""",32.0,52022965.0,fasta,,,,21946408.0,1426978456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-21 23:07:10.381471,61042.0,772.0
4809.0,len,2015-03-21 21:14:23.073334,slurm_normal_single_16gb,1426973925.0,0,1.0,main_w1_handler0,2241395,9003987,False,,1429416739.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271103.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18944775}]",18906440,,,,history,[],"""False""","""True""",32.0,52022965.0,fasta,,,,21946408.0,1426972475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-21 21:38:47.408648,61042.0,1450.0
4809.0,len,2015-03-21 22:35:55.982874,slurm_normal_single_16gb,1426978303.0,0,1.0,main_w2_handler0,2241395,9004325,False,,1773536287.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271724.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920458}]",18906440,,,,history,[],"""False""","""True""",32.0,52022965.0,fasta,,,,21946408.0,1426977366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-21 22:51:47.005524,61042.0,937.0
4809.0,len,2015-03-21 22:35:57.153033,slurm_normal_single_16gb,1426978448.0,0,1.0,main_w2_handler1,2241395,9004328,False,,943373028.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271722.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920489}]",18906440,,,,history,[],"""False""","""True""",32.0,52022965.0,fasta,,,,21946408.0,1426977366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-21 22:54:10.831652,61042.0,1082.0
4809.0,len,2015-03-21 22:35:56.656454,slurm_normal_single_16gb,1426980569.0,0,1.0,main_w1_handler1,2241395,9004327,False,,1924370329.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271949.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18920483}]",18906440,,,,history,[],"""False""","""True""",32.0,52022965.0,fasta,,,,21946408.0,1426979236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-21 23:29:30.936235,61042.0,1333.0
,,2015-03-26 12:06:31.639937,slurm_normal_single_16gb,1427371622.0,0,1.0,main_w2_handler0,2212113,9046374,False,,2076684.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3331680.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19008063}]",12931,,,,cached,[],"""False""","""False""",32.0,,,,,,20492824.0,1427371612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-26 12:07:08.569331,,10.0
,,2015-03-30 15:17:27.100299,slurm_normal_single_16gb,1427728949.0,0,1.0,main_w2_handler0,2237018,9087654,False,,284658039.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373155.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 19040907}]",18967260,,,,history,[],"""False""","""False""",32.0,5550.0,fasta,,,,21790506.0,1427728659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-30 15:22:35.594548,,290.0
,,2015-03-30 15:17:44.150838,slurm_normal_single_16gb,1427729159.0,0,1.0,main_w1_handler0,2237018,9087667,False,,230209928.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373213.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18979110}]",18967260,,,,history,[],"""False""","""False""",32.0,5550.0,fasta,,,,21790506.0,1427728960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-30 15:26:02.708769,,199.0
,,2015-03-30 15:18:04.903283,slurm_normal_single_16gb,1427729443.0,0,1.0,main_w2_handler0,2237018,9087682,False,,358090720.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373284.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18977522}]",18967260,,,,history,[],"""False""","""False""",32.0,5550.0,fasta,,,,21790506.0,1427729175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-30 15:30:46.538183,,268.0
,,2015-03-30 15:18:18.910107,slurm_normal_single_16gb,1427729371.0,0,1.0,main_w2_handler1,2237018,9087692,False,,230209928.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373281.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18967979}]",18967260,,,,history,[],"""False""","""False""",32.0,5550.0,fasta,,,,21790506.0,1427729175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-30 15:29:33.252416,,196.0
4809.0,len,2015-03-30 21:09:40.032616,slurm_normal_single_16gb,1427753688.0,0,1.0,main_w1_handler0,2241395,9093741,False,,611387652.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3378089.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 19072318}]",18906440,,,,history,[],"""False""","""False""",32.0,52022965.0,fasta,,,,21867195.0,1427749795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-30 22:14:54.695967,61042.0,3893.0
4809.0,len,2015-03-30 21:09:45.399920,slurm_normal_single_16gb,1427757293.0,0,1.0,main_w1_handler0,2241395,9093745,False,,574013960.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3379120.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/main/files/010/733/dataset_10733701.dat""",,"""?""",,"""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 19072322}]",18906440,,,,history,[],"""False""","""False""",32.0,52022965.0,fasta,,,,21867195.0,1427753706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-30 23:14:54.976778,61042.0,3587.0
