chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,first_input,first_input_filetype,galaxy_slots,handler,history_id,id,imported,info,input_files_0|additional_input,input_files_0|additional_input_filetype,input_files_10|additional_input,input_files_10|additional_input_filetype,input_files_11|additional_input,input_files_11|additional_input_filetype,input_files_12|additional_input,input_files_12|additional_input_filetype,input_files_13|additional_input,input_files_13|additional_input_filetype,input_files_14|additional_input,input_files_14|additional_input_filetype,input_files_15|additional_input,input_files_15|additional_input_filetype,input_files_16|additional_input,input_files_16|additional_input_filetype,input_files_17|additional_input,input_files_17|additional_input_filetype,input_files_18|additional_input,input_files_18|additional_input_filetype,input_files_19|additional_input,input_files_19|additional_input_filetype,input_files_1|additional_input,input_files_1|additional_input_filetype,input_files_2|additional_input,input_files_2|additional_input_filetype,input_files_3|additional_input,input_files_3|additional_input_filetype,input_files_4|additional_input,input_files_4|additional_input_filetype,input_files_5|additional_input,input_files_5|additional_input_filetype,input_files_6|additional_input,input_files_6|additional_input_filetype,input_files_7|additional_input,input_files_7|additional_input_filetype,input_files_8|additional_input,input_files_8|additional_input_filetype,input_files_9|additional_input,input_files_9|additional_input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.reference_annotation,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.first_input,parameters.first_input.values,parameters.first_input|__identifier__,parameters.input_files,parameters.input_files_0|additional_input|__identifier__,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index.__class__,parameters.seq_data.seq_source.index.value,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,ref_file,ref_file_filetype,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-24 18:56:50.259202,rodeo_normal,1424804312.0,0,90106758,gtf,1.0,main_w1_handler1,2194160,8805127,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900820.roundup,slurm,,132112168.0,corral-repl,,,0,False,18404513.0,,Yes,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18424041,,,[],,1,0.0,mm9,,,cached,,,Yes,32.0,,,65073845.0,gtf,,,,21252597.0,1424804228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-24 18:58:38.310522,22875.0,84.0
,,2015-02-24 18:56:28.963960,rodeo_normal,1424804295.0,0,90106758,gtf,1.0,main_w1_handler0,2194160,8805123,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900822.roundup,slurm,,132112168.0,corral-repl,,,0,False,18404513.0,,Yes,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18424041,,,[],,1,0.0,mm9,,,cached,,,Yes,32.0,,,65073845.0,gtf,,,,21252597.0,1424804228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-24 18:58:18.291834,22875.0,67.0
,,2015-02-24 18:56:48.973989,rodeo_normal,1424804294.0,0,90106758,gtf,1.0,main_w1_handler0,2194160,8805125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900824.roundup,slurm,,132112168.0,corral-repl,,,0,False,18404513.0,,Yes,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18424041,,,[],,1,0.0,mm9,,,cached,,,Yes,32.0,,,65073845.0,gtf,,,,21252597.0,1424804228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-24 18:58:18.600780,22875.0,66.0
,,2015-02-23 14:22:23.713522,rodeo_normal,1424849546.0,0,113434210,gtf,1.0,main_w2_handler1,2214684,8792758,False,,114592437.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909927.roundup,slurm,,132112168.0,corral-repl,,"""3c658a16bb6711e4b3af005056a52a46""",0,False,18611211.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18611384,,,"[{""__index__"": 0, ""additional_input"": 18611385}]",,1,0.0,,UnvalidatedValue,mm10,cached,,,Yes,32.0,,,65862268.0,gtf,,,,21240962.0,1424849462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-25 07:32:30.891652,50641.0,84.0
,,2015-02-25 10:50:22.693793,rodeo_normal,1424861448.0,0,12377319,gtf,1.0,main_w1_handler1,2207042,8811163,False,,12377685.0,gtf,,,,,,,,,,,,,,,,,,,,,12376867.0,gtf,12377202.0,gtf,,,,,,,,,,,,,,,2911577.roundup,slurm,,132112168.0,corral-repl,,,0,False,18524729.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18626694,,,"[{""__index__"": 0, ""additional_input"": 18627355}, {""__index__"": 1, ""additional_input"": 18628267}, {""__index__"": 2, ""additional_input"": 18629518}]",,1,1.0,,,,history,18523946.0,,Yes,32.0,20593117.0,fasta,11106643.0,gtf,,,,20587152.0,1424861434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-25 10:50:51.363133,58583.0,14.0
,,2015-02-25 14:06:43.631044,rodeo_normal,1424873224.0,0,12377685,gtf,1.0,main_w1_handler0,2207042,8812550,False,,12377202.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914247.roundup,slurm,,132112168.0,corral-repl,,,0,False,18524729.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18627355,,,"[{""__index__"": 0, ""additional_input"": 18629518}]",,1,1.0,,,,history,18523946.0,,Yes,32.0,20593117.0,fasta,11106643.0,gtf,,,,20587152.0,1424873214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-25 14:07:08.804325,58583.0,10.0
,,2015-02-25 15:26:38.865225,rodeo_normal,1424878092.0,0,249952818,gtf,1.0,main_w1_handler0,2216421,8813262,False,,169324913.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915371.roundup,slurm,,132112168.0,corral-repl,,,0,False,18627581.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18644157,,,"[{""__index__"": 0, ""additional_input"": 18644143}]",,1,1.0,,,,history,18627579.0,,Yes,32.0,332184628.0,fasta,158314123.0,gtf,,,,21325590.0,1424878010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-25 15:28:17.077307,59840.0,82.0
,,2015-02-25 15:32:05.297633,rodeo_normal,1424878405.0,0,249952818,gtf,1.0,main_w1_handler1,2216421,8813309,False,,169324913.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915632.roundup,slurm,,132112168.0,corral-repl,,,0,False,18627581.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18644157,,,"[{""__index__"": 0, ""additional_input"": 18644143}]",,1,1.0,,,,history,18627579.0,,Yes,32.0,332184628.0,fasta,158314123.0,gtf,,,,21325590.0,1424878337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-25 15:33:29.308949,59840.0,68.0
,,2015-02-26 20:29:37.402783,rodeo_normal,1424982590.0,0,4984842,gtf,1.0,main_w2_handler0,2211626,8823231,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934917.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565897,,,[],,1,0.0,hg19,,,cached,,,Yes,32.0,,,,,,,,21480619.0,1424982585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-26 20:29:53.015335,31847.0,5.0
,,2015-03-03 02:24:06.368796,rodeo_normal,1425349497.0,0,70746272,gtf,1.0,main_w1_handler0,2168475,8846373,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978947.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18166251,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,,,,,,20353416.0,1425349463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 02:25:01.902534,56143.0,34.0
,,2015-03-03 02:26:41.327413,rodeo_normal,1425349649.0,0,70746272,gtf,1.0,main_w1_handler1,2168475,8846384,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978965.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18166251,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,,,,,,20353416.0,1425349610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 02:27:33.212906,56143.0,39.0
,,2015-03-03 02:24:08.235192,rodeo_normal,1425349512.0,0,48182862,gtf,1.0,main_w2_handler0,2168475,8846374,False,Job output deleted by user before job completed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978943.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18216277,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,,,,,,20353416.0,1425349460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 02:25:16.177336,56143.0,52.0
,,2015-03-03 02:26:11.669352,rodeo_normal,1425349619.0,0,70762089,gtf,1.0,main_w2_handler1,2168475,8846380,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978959.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18164773,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,,,,,,20353416.0,1425349584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 02:27:05.705572,56143.0,35.0
,,2015-03-03 03:28:32.776850,rodeo_normal,1425353383.0,0,70762089,gtf,1.0,main_w2_handler0,2168475,8846697,False,,70746272.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979547.roundup,slurm,,132112168.0,corral-repl,,,0,False,18164237.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18164773,,,"[{""__index__"": 0, ""additional_input"": 18166251}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,92441739.0,gtf,,,,20353416.0,1425353319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 03:29:47.561987,56143.0,64.0
,,2015-03-03 03:30:58.111746,rodeo_normal,1425353517.0,0,70762089,gtf,1.0,main_w1_handler1,2168475,8846708,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979575.roundup,slurm,,132112168.0,corral-repl,,,0,False,18164237.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18164773,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,92441739.0,gtf,,,,20353416.0,1425353465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 03:32:01.864975,56143.0,52.0
,,2015-03-03 03:31:35.663403,rodeo_normal,1425353555.0,0,70746272,gtf,1.0,main_w1_handler0,2168475,8846712,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979583.roundup,slurm,,132112168.0,corral-repl,,,0,False,18164237.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18166251,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,92441739.0,gtf,,,,20353416.0,1425353506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 03:32:39.134341,56143.0,49.0
,,2015-03-03 05:25:39.897688,rodeo_normal,1425360396.0,0,95056224,gtf,1.0,main_w2_handler1,2225087,8847926,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981941.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18704595,,,[],,1,0.0,mm9,,,cached,,,Yes,32.0,,,,,,,,21547362.0,1425360346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 05:26:40.214977,56143.0,50.0
,,2015-03-03 05:17:27.732587,rodeo_normal,1425360089.0,0,95813035,gtf,1.0,main_w1_handler1,2225087,8847870,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981828.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18704653,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,,,,,,21547362.0,1425359857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 05:21:32.411550,56143.0,232.0
,,2015-03-03 05:17:05.502301,rodeo_normal,1425359884.0,0,95056224,gtf,1.0,main_w2_handler1,2225087,8847869,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981824.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18704595,,,[],,1,0.0,mm10,,,cached,,,Yes,32.0,,,,,,,,21547362.0,1425359833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 05:18:09.198417,56143.0,51.0
,,2015-03-03 05:25:55.055352,rodeo_normal,1425360419.0,0,95813035,gtf,1.0,main_w1_handler0,2225087,8847933,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981961.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18704653,,,[],,1,0.0,mm9,,,cached,,,Yes,32.0,,,,,,,,21547362.0,1425360371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 05:27:03.194954,56143.0,48.0
,,2015-03-03 09:14:29.730041,rodeo_normal,1425374168.0,0,219500674,gtf,1.0,main_w2_handler0,2207790,8849009,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984065.roundup,slurm,,132112168.0,corral-repl,,,0,False,18600109.0,,Yes,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18691688,,,[],,1,0.0,rn5,,,cached,,,Yes,32.0,,,65899846.0,gtf,,,,21189656.0,1425374083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 09:16:11.663336,50398.0,85.0
,,2015-03-03 09:15:51.534998,rodeo_normal,1425374253.0,0,107213377,gtf,1.0,main_w2_handler1,2207790,8849016,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984071.roundup,slurm,,132112168.0,corral-repl,,,0,False,18600109.0,,Yes,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18697533,,,[],,1,0.0,rn5,,,cached,,,Yes,32.0,,,65899846.0,gtf,,,,21189656.0,1425374158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-03-03 09:17:38.837552,50398.0,95.0
,,2017-02-22 08:58:45.951676,slurm_normal,1487754399.0,0,10605715,gtf,1.0,main_w3_handler0,2997846,15103610,False,,10587297.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9258726.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 28382694}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28456905}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28456911}]}}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 28382640}]",Yes,32.0,,,16240644.0,gff3,,37024893.0,fasta,36214255.0,1487754384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-02-22 09:06:44.755758,73542.0,15.0
,,2017-02-22 14:21:42.048887,slurm_normal,1487786168.0,0,10607602,gtf,1.0,main_w3_handler0,2997846,15107527,False,,10593366.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9264935.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 28382694}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28462312}]",,"[{""__index__"": 0, ""additional_input"": ""28466421""}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 28382640}]",Yes,32.0,,,16240644.0,gff3,,37024893.0,fasta,36216783.0,1487786152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-02-22 17:56:15.435517,73542.0,16.0
,,2017-03-06 11:10:29.530193,slurm_normal,1488798655.0,0,0,gtf,1.0,main_w3_handler1,3007061,15218326,False,,22327785.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9367320.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 28480457}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28635684}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28570556}]}}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 28480518}]",Yes,32.0,,,30623822.0,gff3,,62250207.0,fasta,36455906.0,1488798635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-03-06 11:11:02.030039,73542.0,20.0
,,2017-03-08 09:04:47.416883,slurm_normal,1488964664.0,0,22341051,gtf,1.0,main_w4_handler0,3007061,15241065,False,,22340757.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9388976.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 28480457}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28674558}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28635682}]}}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 28480518}]",Yes,32.0,,,30623822.0,gff3,,62250207.0,fasta,36504175.0,1488964638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-03-08 09:48:15.771967,73542.0,26.0
,,2017-03-12 14:56:19.843446,slurm_normal,1489330599.0,0,10391386,gtf,1.0,main_w4_handler0,3024087,15274409,False,,10391386.0,gtf,,,,,,,,,,,,,,,,,,,,,10391386.0,gtf,,,,,,,,,,,,,,,,,9419425.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 28705994}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28707392}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28707397}]}}, {""__index__"": 1, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28707427}]}}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 28706007}]",Yes,32.0,,,16240644.0,gff3,,21322746.0,fasta,36578623.0,1489330585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-03-12 14:56:42.310528,73542.0,14.0
,,2017-03-13 08:40:42.688364,slurm_normal,1489394466.0,0,10618481,gtf,1.0,main_w3_handler1,3024087,15278297,False,,10637590.0,gtf,,,,,,,,,,,,,,,,,,,,,10678158.0,gtf,,,,,,,,,,,,,,,,,9422767.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 28705994}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28731428}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28731433}]}}, {""__index__"": 1, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28731438}]}}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 28725728}]",Yes,32.0,,,16240644.0,gff3,,37024893.0,fasta,36585792.0,1489394449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-03-13 08:41:11.382579,73542.0,17.0
,,2017-03-13 19:30:28.412828,slurm_normal,1489440916.0,0,10620941,gtf,1.0,main_w4_handler0,3024087,15284820,False,,10642976.0,gtf,,,,,,,,,,,,,,,,,,,,,10671786.0,gtf,,,,,,,,,,,,,,,,,9429661.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 28705994}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28741546}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28741553}]}}, {""__index__"": 1, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 28741561}]}}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 28725728}]",Yes,32.0,,,16240644.0,gff3,,37024893.0,fasta,36599496.0,1489440900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-03-13 21:35:21.718860,73542.0,16.0
,,2017-05-01 18:49:42.101231,slurm_normal,1493664604.0,0,6315735,gtf,1.0,main_w4_handler1,3057840,15717721,False,,6315149.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9828834.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29387742}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 29369625}]}}]",,0,,,,,,,,No,32.0,,,,,,,,37689091.0,1493664593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-05-01 18:50:08.989907,103505.0,11.0
,,2017-05-04 12:29:20.828239,slurm_normal,1493901014.0,0,41517801,gtf,1.0,main_w3_handler0,3090426,15747537,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9856395.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 29394506}]",Yes,"""/galaxy-repl/localdata/chrom/droVir3.len""","""droVir3""",,"[{'src': 'hda', 'id': 29447309}]","""D-vir-7-9hrs_S16_L006__001""",[],,0,,,,,,,,No,32.0,,,59622482.0,gtf,,,,37630761.0,1493900995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-05-04 12:30:30.734260,104699.0,19.0
,,2017-05-05 11:46:16.925801,slurm_normal,1493984795.0,0,24342039,gtf,1.0,main_w3_handler0,3090426,15757612,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9865898.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 29394506}]",Yes,"""/galaxy-repl/localdata/chrom/droVir3.len""","""droVir3""",,"[{'src': 'hda', 'id': 29485654}]",,[],,0,,,,,,,,No,32.0,,,59622482.0,gtf,,,,37576491.0,1493984781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-05-05 11:46:41.686427,104699.0,14.0
,,2017-06-14 20:07:53.374068,slurm_normal,1497470949.0,0,72036706,gtf,1.0,main_w4_handler1,3123631,16103070,False,,72009498.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10186925.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 30026345}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30029139}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 30026359}]}}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,94926257.0,gtf,,,,38671927.0,1497470893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-06-14 20:09:12.930335,106635.0,56.0
,,2017-06-15 19:29:29.589293,slurm_normal,1497555749.0,0,72009498,gtf,1.0,main_w3_handler0,3123631,16111848,False,,72036706.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10194745.roundup,slurm,,132112168.0,corral-repl,,,0,true,,"[{'src': 'hda', 'id': 30026345}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30026359}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 30029139}]}}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,94926257.0,gtf,,,,38697797.0,1497555607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-06-15 19:52:05.898770,106635.0,142.0
