create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.removeIfOverlap,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-12 22:39:43.458100,slurm_normal,1492036806.0,0,,1.0,main_w4_handler1,2788464,15569621,False,,691151,bed,5030948,bed,9692973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29193902}]","[{'src': 'hda', 'id': 28818249}]","""1e-09""","""-A""","""""",32.0,,37283654.0,1492036798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 22:40:08.721525,66832.0,8.0
2017-04-12 05:17:00.455738,slurm_normal,1491974254.0,0,,1.0,main_w3_handler1,2648527,15562259,False,,3986871,bed,217624,bed,9685987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28706924}]","[{'src': 'hda', 'id': 28706923}]","""0.75""","""-A""","""""",32.0,,37285813.0,1491974248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 05:17:54.389534,81493.0,6.0
2017-04-12 05:17:37.360801,slurm_normal,1491974278.0,0,,1.0,main_w4_handler1,2648527,15562288,False,,3986871,bed,424266,bed,9685989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28706924}]","[{'src': 'hda', 'id': 28706925}]","""0.75""","""-A""","""""",32.0,,37285813.0,1491974272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 05:18:00.333657,81493.0,6.0
2017-04-12 09:40:05.600637,slurm_normal,1491990080.0,0,,1.0,main_w3_handler1,3068919,15563882,False,,2014673,bed,159751,bed,9687494.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185022}]","[{'src': 'hda', 'id': 29185024}]","""1e-09""","""""","""""",32.0,,37288752.0,1491990074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 09:41:24.182165,81351.0,6.0
2017-04-12 09:39:49.148151,slurm_normal,1491990058.0,0,,1.0,main_w3_handler0,3068919,15563879,False,,2009227,bed,245640,bed,9687488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185020}]","[{'src': 'hda', 'id': 29185021}]","""1e-09""","""""","""""",32.0,,37288752.0,1491990052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 09:41:02.887066,81351.0,6.0
2017-04-12 11:30:13.217739,slurm_normal,1491996653.0,0,,1.0,main_w3_handler1,2882903,15564507,False,,363494,bed,247709,bed,9687998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185812}]","[{'src': 'hda', 'id': 29185813}]","""1e-09""","""""","""""",32.0,,37212460.0,1491996645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 11:30:57.788974,46988.0,8.0
2017-04-12 11:35:51.438964,slurm_normal,1491996978.0,0,,1.0,main_w4_handler1,2882903,15564524,False,,363494,bed,247709,bed,9688035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185812}]","[{'src': 'hda', 'id': 29185813}]","""1e-09""","""-A""","""""",32.0,,37212460.0,1491996973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 11:36:23.128725,46988.0,5.0
2017-04-12 12:08:56.494416,slurm_normal,1491998961.0,0,,1.0,main_w4_handler1,2882903,15564723,False,,363494,bed,359038,bed,9688271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185812}]","[{'src': 'hda', 'id': 29185878}]","""1e-09""","""""","""""",32.0,,37212460.0,1491998957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 12:09:23.847407,46988.0,4.0
2017-04-12 11:50:38.716731,slurm_normal,1491997874.0,0,,1.0,main_w3_handler0,2882903,15564598,False,,385803,bed,368922,bed,9688140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185937}]","[{'src': 'hda', 'id': 29185938}]","""1e-09""","""""","""""",32.0,,37212460.0,1491997869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 11:51:19.861942,46988.0,5.0
2017-04-12 12:18:06.080361,slurm_normal,1491999555.0,0,,1.0,main_w3_handler0,2882903,15564826,False,,363494,bed,359038,bed,9688340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185812}]","[{'src': 'hda', 'id': 29185878}]","""1e-09""","""-N""","""""",32.0,,37212460.0,1491999501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 12:19:18.284900,46988.0,54.0
2017-04-12 11:54:57.894486,slurm_normal,1491998136.0,0,,1.0,main_w4_handler0,2882903,15564619,False,,385803,bed,371749,bed,9688166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185937}]","[{'src': 'hda', 'id': 29185958}]","""1e-09""","""""","""""",32.0,,37212460.0,1491998132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 11:55:38.343616,46988.0,4.0
2017-04-12 11:40:27.860194,slurm_normal,1491997273.0,0,,1.0,main_w3_handler0,2882903,15564556,False,,359038,bed,247709,bed,9688064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185878}]","[{'src': 'hda', 'id': 29185813}]","""1e-09""","""""","""""",32.0,,37212460.0,1491997263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 11:41:16.528687,46988.0,10.0
2017-04-12 11:41:16.263871,slurm_normal,1491997296.0,0,,1.0,main_w3_handler1,2882903,15564559,False,,359038,bed,247709,bed,9688067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185878}]","[{'src': 'hda', 'id': 29185813}]","""1e-09""","""-A""","""""",32.0,,37212460.0,1491997291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 11:41:38.241017,46988.0,5.0
2017-04-12 12:03:44.970345,slurm_normal,1491998642.0,0,,1.0,main_w3_handler1,2882903,15564673,False,,247709,bed,363494,bed,9688226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185813}]","[{'src': 'hda', 'id': 29185812}]","""1e-09""","""-A""","""""",32.0,,37212460.0,1491998638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 12:04:05.971002,46988.0,4.0
2017-04-12 12:08:57.208893,slurm_normal,1491998958.0,0,,1.0,main_w3_handler0,2882903,15564724,False,,363494,bed,371749,bed,9688270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185812}]","[{'src': 'hda', 'id': 29185958}]","""1e-09""","""""","""""",32.0,,37212460.0,1491998954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 12:09:21.853541,46988.0,4.0
2017-04-12 12:00:38.521095,slurm_normal,1491998467.0,0,,1.0,main_w4_handler0,2882903,15564648,False,,247709,bed,363494,bed,9688182.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185813}]","[{'src': 'hda', 'id': 29185812}]","""1e-09""","""""","""""",32.0,,37212460.0,1491998459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 12:01:09.795716,46988.0,8.0
2017-04-12 12:22:20.984945,slurm_normal,1491999804.0,0,,1.0,main_w4_handler0,2882903,15564845,False,,363494,bed,264590,bed,9688371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29185812}]","[{'src': 'hda', 'id': 29186306}]","""1e-09""","""""","""""",32.0,,37212460.0,1491999799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 12:23:30.470566,46988.0,5.0
2017-04-12 15:43:07.370985,slurm_normal,1492011807.0,0,,1.0,main_w3_handler1,2788464,15566472,False,,2660879,bed,2486604,bed,9690129.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29189029}]","[{'src': 'hda', 'id': 29154984}]","""1e-09""","""-A""","""""",32.0,,36330861.0,1492011798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 15:43:31.565387,66832.0,9.0
2017-04-12 14:54:19.577749,slurm_normal,1492008919.0,0,,1.0,main_w3_handler0,2398541,15566132,False,,111537,bed,32095,bed,9689634.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29188464}]","[{'src': 'hda', 'id': 29188511}]","""1e-09""","""""","""""",32.0,,37293440.0,1492008887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 14:55:28.452224,63758.0,32.0
2017-04-12 14:54:35.501613,slurm_normal,1492008943.0,0,,1.0,main_w3_handler0,2398541,15566134,False,,47161,bed,32095,bed,9689637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29188463}]","[{'src': 'hda', 'id': 29188511}]","""1e-09""","""""","""""",32.0,,37293440.0,1492008907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 14:55:57.020043,63758.0,36.0
2017-04-12 16:49:06.046659,slurm_normal,1492015765.0,0,,1.0,main_w3_handler1,2788464,15566963,False,,1523844,bed,1576891,bed,9690642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29155213}]","[{'src': 'hda', 'id': 28954517}]","""0.05""","""-A""","""""",32.0,,37283654.0,1492015759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 16:49:26.662912,66832.0,6.0
2017-04-12 16:33:58.791704,slurm_normal,1492014855.0,0,,1.0,main_w3_handler1,2788464,15566865,False,,1870414,bed,2486604,bed,9690534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28954514}]","[{'src': 'hda', 'id': 29154984}]","""0.1""","""-A""","""""",32.0,,37283654.0,1492014848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 16:34:17.610666,66832.0,7.0
2017-04-12 16:32:54.010213,slurm_normal,1492014845.0,0,,1.0,main_w3_handler0,2788464,15566861,False,,3043877,bed,2486604,bed,9690531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29017090}]","[{'src': 'hda', 'id': 29154984}]","""0.1""","""-A""","""""",32.0,,37283654.0,1492014799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 16:34:10.497423,66832.0,46.0
2017-04-12 16:56:53.276002,slurm_normal,1492016230.0,0,,1.0,main_w4_handler1,2788464,15566988,False,,1224205,bed,4357893,bed,9690677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29189808}]","[{'src': 'hda', 'id': 29017026}]","""0.05""","""-A""","""""",32.0,,37283654.0,1492016225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 16:57:15.148889,66832.0,5.0
2017-04-12 16:50:25.850610,slurm_normal,1492016141.0,0,,1.0,main_w4_handler1,2788464,15566969,False,,1523844,bed,1871574,bed,9690651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29155213}]","[{'src': 'hda', 'id': 28954496}]","""0.05""","""-A""","""""",32.0,,37283654.0,1492015845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 16:55:42.803269,66832.0,296.0
2017-04-12 16:56:09.868722,slurm_normal,1492016230.0,0,,1.0,main_w3_handler1,2788464,15566983,False,,1224205,bed,4357893,bed,9690671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29189808}]","[{'src': 'hda', 'id': 29017026}]","""0.05""","""""","""""",32.0,,37283654.0,1492016207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 16:57:12.089103,66832.0,23.0
2017-04-12 16:56:52.637253,slurm_normal,1492016228.0,0,,1.0,main_w3_handler0,2788464,15566987,False,,1224205,bed,2215893,bed,9690675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29189808}]","[{'src': 'hda', 'id': 28094828}]","""0.05""","""-A""","""""",32.0,,37283654.0,1492016222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 16:57:10.706244,66832.0,6.0
2017-04-12 21:11:42.037262,slurm_normal,1492031528.0,0,,1.0,main_w4_handler0,2788464,15568961,False,,4013146,bed,4357893,bed,9692241.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29191228}]","[{'src': 'hda', 'id': 29017026}]","""0.05""","""-A""","""""",32.0,,37283654.0,1492031521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 21:12:10.648197,66832.0,7.0
2017-04-12 18:27:29.117483,slurm_normal,1492021846.0,0,,1.0,main_w4_handler1,2788464,15567822,False,,4907531,bed,1870414,bed,9691195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29017081}]","[{'src': 'hda', 'id': 28954514}]","""0.05""","""-A""","""""",32.0,,37283654.0,1492021785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 18:32:56.754952,66832.0,61.0
2017-04-12 21:27:30.130007,slurm_normal,1492032477.0,0,,1.0,main_w3_handler0,2788464,15569017,False,,4104572,bed,3043877,bed,9692346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29013279}]","[{'src': 'hda', 'id': 29017090}]","""1e-07""","""-A""","""""",32.0,,37283654.0,1492032469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 21:28:00.709643,66832.0,8.0
2017-04-12 21:35:48.163723,slurm_normal,1492032971.0,0,,1.0,main_w3_handler0,2788464,15569062,False,,1973837,bed,4357893,bed,9692392.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29191264}]","[{'src': 'hda', 'id': 29017026}]","""1e-09""","""-A""","""""",32.0,,37283654.0,1492032961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 21:36:15.388270,66832.0,10.0
2017-04-12 22:36:13.135657,slurm_normal,1492036604.0,0,,1.0,main_w4_handler0,2788464,15569591,False,,1520910,bed,3171444,bed,9692942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29193876}]","[{'src': 'hda', 'id': 29154946}]","""1e-09""","""-A""","""""",32.0,,37283654.0,1492036597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 22:36:48.491872,66832.0,7.0
2017-04-12 22:37:21.200389,slurm_normal,1492036669.0,0,,1.0,main_w3_handler1,2788464,15569602,False,,849987,bed,7394828,bed,9692955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29193894}]","[{'src': 'hda', 'id': 28880146}]","""1e-09""","""-A""","""""",32.0,,37283654.0,1492036664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-12 22:37:51.816322,66832.0,5.0
2017-04-14 01:29:02.758988,slurm_normal,1492133365.0,0,,1.0,main_w3_handler0,2788464,15584074,False,,1523844,bed,2974118,bed,9706191.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29155213}]","[{'src': 'hda', 'id': 28958778}]","""0.01""","""-A""","""""",32.0,,37283654.0,1492133357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-14 01:29:27.869048,66832.0,8.0
2017-04-14 01:30:11.301744,slurm_normal,1492133428.0,0,,1.0,main_w3_handler0,2788464,15584081,False,,903505,bed,3171444,bed,9706205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29214687}]","[{'src': 'hda', 'id': 29154946}]","""0.01""","""-A""","""""",32.0,,37283654.0,1492133421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-14 01:30:29.578572,66832.0,7.0
2017-04-14 03:45:05.599457,slurm_normal,1492141525.0,0,,1.0,main_w4_handler0,2788464,15584874,False,,2974118,bed,3171444,bed,9706904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28958778}]","[{'src': 'hda', 'id': 29154946}]","""0.01""","""-A""","""""",32.0,,37283654.0,1492141519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-14 03:45:26.828073,66832.0,6.0
2017-04-14 02:25:56.669980,slurm_normal,1492136777.0,0,,1.0,main_w3_handler1,2788464,15584477,False,,2479037,bed,7157280,bed,9706504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28591416}]","[{'src': 'hda', 'id': 28533901}]","""0.01""","""-A""","""""",32.0,,37283654.0,1492136772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-14 02:26:19.013779,66832.0,5.0
2017-04-14 02:31:39.715736,slurm_normal,1492137123.0,0,,1.0,main_w3_handler0,2788464,15584535,False,,7157280,bed,2479037,bed,9706549.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28533901}]","[{'src': 'hda', 'id': 28591416}]","""0.01""","""-A""","""""",32.0,,37283654.0,1492137115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-14 02:32:04.459520,66832.0,8.0
2017-04-14 03:45:06.124038,slurm_normal,1492141528.0,0,,1.0,main_w4_handler1,2788464,15584875,False,,3043877,bed,3171444,bed,9706906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29017090}]","[{'src': 'hda', 'id': 29154946}]","""0.01""","""-A""","""""",32.0,,37283654.0,1492141522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-14 03:45:29.647292,66832.0,6.0
2017-04-14 03:46:44.455169,slurm_normal,1492141622.0,0,,1.0,main_w3_handler1,2788464,15584880,False,,1578047,bed,3171444,bed,9706922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28954504}]","[{'src': 'hda', 'id': 29154946}]","""0.01""","""-A""","""""",32.0,,37283654.0,1492141614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-04-14 03:47:04.764146,66832.0,8.0
2017-06-06 14:44:51.269848,slurm_normal,1496760313.0,0,,1.0,main_w4_handler1,2169286,16027721,False,,313425,bed,2312540,bed,10118918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29911728}]","[{'src': 'hda', 'id': 29911574}]","""1e-09""","""-A""","""""",32.0,,38477184.0,1496760308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-06-06 14:45:19.518942,56227.0,5.0
2017-06-06 14:50:29.858860,slurm_normal,1496760649.0,0,,1.0,main_w3_handler1,2169286,16027772,False,,224574,bed,22463841,bed,10118965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29911841}]","[{'src': 'hda', 'id': 29911606}]","""1e-09""","""-A""","""""",32.0,,38477184.0,1496760641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-06-06 14:50:52.554780,56227.0,8.0
2017-06-06 14:58:51.429771,slurm_normal,1496761176.0,0,,1.0,main_w3_handler0,3131555,16027849,False,,10861,bed,8729,bed,10119068.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29911968}]","[{'src': 'hda', 'id': 29911983}]","""1e-09""","""""","""""",32.0,,38289019.0,1496761156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-06-06 14:59:57.254722,106787.0,20.0
2017-06-06 15:27:02.062946,slurm_normal,1496763160.0,0,,1.0,main_w3_handler0,3131555,16028109,False,,10861,bed,9703,bed,10119310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 29912327}]","[{'src': 'hda', 'id': 29912326}]","""1e-09""","""""","""""",32.0,,38289019.0,1496763155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-06-06 15:32:45.444450,106787.0,5.0
2017-06-06 15:14:44.796147,slurm_normal,1496762112.0,0,,1.0,main_w3_handler0,3139252,16027996,False,,2724,bed,2724,bed,10119221.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29908888}]","[{'src': 'hda', 'id': 29908888}]","""1e-09""","""-A""","""""",32.0,,38425629.0,1496762108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-06-06 15:15:15.100228,100750.0,4.0
2017-06-06 15:13:27.544695,slurm_normal,1496762032.0,0,,1.0,main_w3_handler0,3139252,16027989,False,,2724,bed,2284,bed,10119206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29908888}]","[{'src': 'hda', 'id': 29910061}]","""1e-09""","""-A""","""""",32.0,,38425629.0,1496762027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-06-06 15:13:53.606574,100750.0,5.0
