create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs79,inputs79_filetype,inputs7_filetype,inputs8,inputs80,inputs80_filetype,inputs81,inputs81_filetype,inputs82,inputs82_filetype,inputs83,inputs83_filetype,inputs84,inputs84_filetype,inputs85,inputs85_filetype,inputs86,inputs86_filetype,inputs87,inputs87_filetype,inputs88,inputs88_filetype,inputs89,inputs89_filetype,inputs8_filetype,inputs9,inputs90,inputs90_filetype,inputs91,inputs91_filetype,inputs92,inputs92_filetype,inputs93,inputs93_filetype,inputs94,inputs94_filetype,inputs95,inputs95_filetype,inputs96,inputs96_filetype,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filler,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.bedgraphs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|bedgraphs_0|input,tag|bedgraphs_0|input1,tag|bedgraphs_0|input1_filetype,tag|bedgraphs_0|input_filetype,tag|bedgraphs_1|input,tag|bedgraphs_1|input1,tag|bedgraphs_1|input1_filetype,tag|bedgraphs_1|input_filetype,tag|bedgraphs_2|input,tag|bedgraphs_2|input1,tag|bedgraphs_2|input1_filetype,tag|bedgraphs_2|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-08 15:54:22.847062,slurm_normal,1510156965.0,0,1.0,12158767,tabular,main_w3_handler0,3316543,17382001,False,,63737989.0,63737989.0,,,,,,,,,,,,,,,,,,,,,bedgraph,63782972.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11443851,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32153825}]","""false""",0,,"[{'src': 'hda', 'id': 32153325}, {'src': 'hda', 'id': 32153326}]",tag,"""true""",32.0,,41845121.0,1510156929.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 16:04:58.094000,71567.0,36.0
2017-11-08 15:57:53.001500,slurm_normal,1510160778.0,0,1.0,14323634,tabular,main_w4_handler1,3316534,17382064,False,,142483048.0,142483048.0,,,,,,,,,,,,,,,,,,,,,bedgraph,142115725.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11444954,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/SC5314 A22.len""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 32153900}]","""false""",0,,"[{'src': 'hda', 'id': 32153406}, {'src': 'hda', 'id': 32153407}]",tag,"""true""",32.0,,41845121.0,1510160739.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 17:06:35.620701,71567.0,39.0
2017-11-08 15:54:33.046695,slurm_normal,1510156969.0,0,1.0,12158767,tabular,main_w3_handler0,3316543,17382006,False,,62790595.0,62790595.0,,,,,,,,,,,,,,,,,,,,,bedgraph,63013858.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11443853,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32153825}]","""false""",0,,"[{'src': 'hda', 'id': 32153329}, {'src': 'hda', 'id': 32153330}]",tag,"""true""",32.0,,41845121.0,1510156933.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 16:05:15.770274,71567.0,36.0
2017-11-08 15:55:08.188543,slurm_normal,1510159714.0,0,1.0,12158767,tabular,main_w4_handler1,3316543,17382015,False,,65867570.0,65867570.0,,,,,,,,,,,,,,,,,,,,,bedgraph,66406109.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11444506,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32153825}]","""false""",0,,"[{'src': 'hda', 'id': 32153361}, {'src': 'hda', 'id': 32153362}]",tag,"""true""",32.0,,41845121.0,1510159679.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 16:48:43.170954,71567.0,35.0
2017-11-08 15:54:55.648385,slurm_normal,1510158255.0,0,1.0,12158767,tabular,main_w3_handler0,3316543,17382013,False,,64982701.0,64982701.0,,,,,,,,,,,,,,,,,,,,,bedgraph,64350140.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11444154,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32153825}]","""false""",0,,"[{'src': 'hda', 'id': 32153346}, {'src': 'hda', 'id': 32153347}]",tag,"""true""",32.0,,41845121.0,1510158223.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 16:25:43.897575,71567.0,32.0
2017-11-08 15:54:44.517867,slurm_normal,1510158602.0,0,1.0,12158767,tabular,main_w4_handler1,3316543,17382009,False,,64202363.0,64202363.0,,,,,,,,,,,,,,,,,,,,,bedgraph,64260850.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11444257,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32153825}]","""false""",0,,"[{'src': 'hda', 'id': 32153333}, {'src': 'hda', 'id': 32153334}]",tag,"""true""",32.0,,41845121.0,1510158569.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 16:30:09.733751,71567.0,33.0
2017-11-08 15:58:03.029376,slurm_normal,1510163471.0,0,1.0,14323634,tabular,main_w3_handler1,3316534,17382065,False,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,141698274.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11445580,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/SC5314 A22.len""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 32153900}]","""false""",0,,"[{'src': 'hda', 'id': 32153420}, {'src': 'hda', 'id': 32153421}]",tag,"""true""",32.0,,41845121.0,1510163430.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 17:51:15.070537,71567.0,41.0
2017-11-08 15:58:15.003506,slurm_normal,1510167551.0,0,1.0,14323634,tabular,main_w3_handler1,3316534,17382067,False,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,135640569.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11446670,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Ca22.len""","""Ca22""","""0.0""","[{'src': 'hda', 'id': 32153900}]","""false""",0,,"[{'src': 'hda', 'id': 32153456}, {'src': 'hda', 'id': 32153457}]",tag,"""true""",32.0,,41845121.0,1510167511.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 18:59:16.674363,71567.0,40.0
2017-11-08 15:58:33.809395,slurm_normal,1510171234.0,0,1.0,14323634,tabular,main_w4_handler0,3316534,17382075,False,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,137690096.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11447701,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""","[{'src': 'hda', 'id': 32153900}]","""false""",0,,"[{'src': 'hda', 'id': 32153468}, {'src': 'hda', 'id': 32153469}]",tag,"""true""",32.0,,41845121.0,1510171197.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 20:00:40.874125,71567.0,37.0
2017-11-08 15:58:23.789585,slurm_normal,1510171412.0,0,1.0,14323634,tabular,main_w3_handler0,3316534,17382071,False,,137554312.0,137554312.0,,,,,,,,,,,,,,,,,,,,,bedgraph,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11447770,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""","[{'src': 'hda', 'id': 32153900}]","""false""",0,,"[{'src': 'hda', 'id': 32153463}, {'src': 'hda', 'id': 32153464}]",tag,"""true""",32.0,,41845121.0,1510171370.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 20:03:44.503174,71567.0,42.0
2017-11-08 15:58:51.939356,slurm_normal,1510173997.0,0,1.0,14323634,tabular,main_w3_handler1,3316534,17382084,False,,140961607.0,140961607.0,,,,,,,,,,,,,,,,,,,,,bedgraph,141399672.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11448346,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""","[{'src': 'hda', 'id': 32153900}]","""false""",0,,"[{'src': 'hda', 'id': 32153478}, {'src': 'hda', 'id': 32153479}]",tag,"""true""",32.0,,41845121.0,1510173958.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 20:46:42.756324,71567.0,39.0
2017-11-08 15:58:42.839454,slurm_normal,1510176246.0,0,1.0,14323634,tabular,main_w4_handler1,3316534,17382082,False,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11448895,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""","[{'src': 'hda', 'id': 32153900}]","""false""",0,,"[{'src': 'hda', 'id': 32153475}, {'src': 'hda', 'id': 32153476}]",tag,"""true""",32.0,,41845121.0,1510176206.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-08 21:24:13.010802,71567.0,40.0
2017-11-09 14:34:39.929168,slurm_normal,1510268462.0,0,1.0,14323634,tabular,main_w4_handler1,3318585,17397257,False,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11465620,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/SC5314 A22.len""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 32195395}]","""false""",0,,"[{'src': 'hda', 'id': 32195255}, {'src': 'hda', 'id': 32195256}]",tag,"""true""",32.0,,41845121.0,1510268422.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 23:01:08.584007,71567.0,40.0
2017-11-09 14:17:23.373971,slurm_normal,1510241063.0,0,1.0,12158767,tabular,main_w4_handler0,3318577,17396933,False,,65173228.0,65173228.0,,,,,,,,,,,,,,,,,,,,,bedgraph,65229445.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11459701,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32194889}]","""false""",0,,"[{'src': 'hda', 'id': 32194758}, {'src': 'hda', 'id': 32194760}]",tag,"""true""",32.0,,41845121.0,1510241029.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 15:24:30.341033,71567.0,34.0
2017-11-09 14:17:48.250514,slurm_normal,1510245751.0,0,1.0,12158767,tabular,main_w3_handler0,3318577,17396941,False,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,67911168.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11460729,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32194889}]","""false""",0,,"[{'src': 'hda', 'id': 32194822}, {'src': 'hda', 'id': 32194823}]",tag,"""true""",32.0,,41845121.0,1510245713.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 16:42:33.214101,71567.0,38.0
2017-11-09 14:17:36.921962,slurm_normal,1510251633.0,0,1.0,12158767,tabular,main_w3_handler1,3318577,17396937,False,,66057684.0,66057684.0,,,,,,,,,,,,,,,,,,,,,bedgraph,65394718.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11461876,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32194889}]","""false""",0,,"[{'src': 'hda', 'id': 32194808}, {'src': 'hda', 'id': 32194809}]",tag,"""true""",32.0,,41845121.0,1510251597.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 18:20:36.827076,71567.0,36.0
2017-11-09 14:17:10.907276,slurm_normal,1510251548.0,0,1.0,12158767,tabular,main_w4_handler1,3318577,17396931,False,,63956261.0,63956261.0,,,,,,,,,,,,,,,,,,,,,bedgraph,64208691.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11461865,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32194889}]","""false""",0,,"[{'src': 'hda', 'id': 32194750}, {'src': 'hda', 'id': 32194751}]",tag,"""true""",32.0,,41845121.0,1510251516.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 18:19:52.555454,71567.0,32.0
2017-11-09 14:16:54.054333,slurm_normal,1510251622.0,0,1.0,12158767,tabular,main_w4_handler0,3318577,17396926,False,,65002732.0,65002732.0,,,,,,,,,,,,,,,,,,,,,bedgraph,65052709.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11461875,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0.0""","[{'src': 'hda', 'id': 32194889}]","""false""",0,,"[{'src': 'hda', 'id': 32194736}, {'src': 'hda', 'id': 32194737}]",tag,"""true""",32.0,,41845121.0,1510251588.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 18:30:08.423173,71567.0,34.0
2017-11-09 14:35:23.195941,slurm_normal,1510257336.0,0,1.0,14323634,tabular,main_w3_handler1,3318585,17397269,False,,140628136.0,140628136.0,,,,,,,,,,,,,,,,,,,,,bedgraph,139225985.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11463528,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""","[{'src': 'hda', 'id': 32195395}]","""false""",0,,"[{'src': 'hda', 'id': 32195305}, {'src': 'hda', 'id': 32195307}]",tag,"""true""",32.0,,41845121.0,1510257296.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 19:55:41.502517,71567.0,40.0
2017-11-09 14:34:26.001406,slurm_normal,1510268228.0,0,1.0,14323634,tabular,main_w4_handler1,3318585,17397249,False,,145430706.0,145430706.0,,,,,,,,,,,,,,,,,,,,,bedgraph,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11465580,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/SC5314 A22.len""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 32195395}]","""false""",0,,"[{'src': 'hda', 'id': 32195253}, {'src': 'hda', 'id': 32195254}]",tag,"""true""",32.0,,41845121.0,1510268186.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-09 22:57:13.631518,71567.0,42.0
2017-11-09 14:35:34.991575,slurm_normal,1510272116.0,0,1.0,14323634,tabular,main_w3_handler1,3318585,17397270,False,,143997156.0,143997156.0,,,,,,,,,,,,,,,,,,,,,bedgraph,144388599.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11466362,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""","[{'src': 'hda', 'id': 32195395}]","""false""",0,,"[{'src': 'hda', 'id': 32195340}, {'src': 'hda', 'id': 32195341}]",tag,"""true""",32.0,,41845121.0,1510272075.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-11-10 00:01:57.396452,71567.0,41.0
