	fastq_input1	fastq_input11	fastq_input11_filetype	fastq_input12	fastq_input12_filetype	fastq_input1_filetype	fastq_input2	fastq_input2_filetype	parameters.analysis_type.algorithmic_options.algorithmic_options_selector	parameters.analysis_type.analysis_type_selector	parameters.analysis_type.io_options.io_options_selector	parameters.analysis_type.scoring_options.A	parameters.analysis_type.scoring_options.B	parameters.analysis_type.scoring_options.E	parameters.analysis_type.scoring_options.O	parameters.analysis_type.scoring_options.U	parameters.analysis_type.scoring_options.scoring_options_selector	parameters.fastq_input.fastq_input_selector	parameters.reference_source.index_a	parameters.reference_source.ref_file	parameters.rg.rg_selector	ref_file	ref_file_filetype	runtime
14514		341692613.0	uncompressed	341989137.0	uncompressed	none		none		illumina								paired_collection		hg38	set_id_auto		none	224.0
14515		496456848.0	uncompressed	496612256.0	uncompressed	none		none		illumina								paired_collection		hg38	set_id_auto		none	233.0
14516		521250583.0	uncompressed	521548589.0	uncompressed	none		none		illumina								paired_collection		hg38	set_id_auto		none	271.0
14517		217620050.0	uncompressed	217570404.0	uncompressed	none		none		illumina								paired_collection		hg38	set_id_auto		none	168.0
14518	14980771.0		none		none	uncompressed	14973607.0	uncompressed		illumina								paired	auto		do_not_set	2053.0	uncompressed	9.0
14519	161966340.0		none		none	uncompressed	150005508.0	uncompressed		illumina								paired	auto		do_not_set	2053.0	uncompressed	75.0
14520	15234575415.0		none		none	uncompressed	15234575415.0	uncompressed		illumina								paired		hg19	set		none	7469.0
14521	428824.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	21810.0	uncompressed	7.0
14522	776360905.0		none		none	uncompressed	775765657.0	uncompressed		illumina								paired	auto		do_not_set	208386969.0	uncompressed	675.0
14523	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg38	set		none	53.0
14524	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg38	set		none	49.0
14525	38719523303.0		none		none	uncompressed	38719523303.0	uncompressed		illumina								paired	auto		do_not_set	16390.0	uncompressed	12900.0
14526	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg38	set		none	61.0
14527	1713902618.0		none		none	uncompressed	1710960972.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	992.0
14528	8604269183.0		none		none	uncompressed	8601596627.0	uncompressed		illumina								paired	auto		set	3199905909.0	uncompressed	9375.0
14529	1911661784.0		none		none	uncompressed		none		illumina								paired_iv		hg19	do_not_set		none	573.0
14530	3927372553.0		none		none	uncompressed	3928504662.0	uncompressed	do_not_set	full	do_not_set						do_not_set	paired	auto		set	19144739.0	uncompressed	30.0
14531	1904759614.0		none		none	uncompressed		none		illumina								paired_iv		hg19	do_not_set		none	553.0
14532	9245169639.0		none		none	uncompressed	2213571494.0	compressed	do_not_set	full	do_not_set						do_not_set	paired	auto		set	19144739.0	uncompressed	27.0
14533	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	118.0
14534	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set		none	93.0
14535	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set		none	42.0
14536	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set		none	19.0
14537	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set		none	42.0
14538	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	16.0
14539	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	17.0
14540	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set		none	17.0
14541	2356064804.0		none		none	uncompressed	2402469047.0	uncompressed		illumina								paired		sacCer2	set		none	54.0
14542	8851622695.0		none		none	uncompressed	8487614731.0	uncompressed	do_not_set	full	do_not_set						do_not_set	paired	auto		do_not_set	19144739.0	uncompressed	3013.0
14543	1463233163.0		none		none	compressed	6519154371.0	uncompressed	do_not_set	full	do_not_set						do_not_set	paired	auto		do_not_set	19144739.0	uncompressed	2183.0
14544	30930047.0		none		none	compressed	33488370.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	37.0
14545	2360222449.0		none		none	uncompressed	2402469047.0	uncompressed		illumina								paired		sacCer2	set		none	11.0
14546	3191886046.0		none		none	uncompressed	3258602748.0	uncompressed		illumina								paired		sacCer2	set		none	13.0
14547	428824.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	19214.0	uncompressed	6.0
14548	142305761.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	19214.0	uncompressed	164.0
14549	3187220826.0		none		none	uncompressed	3258602748.0	uncompressed		illumina								paired		sacCer2	set		none	14.0
14550	428824.0		none		none	uncompressed		none		ont2d								single	auto		do_not_set	21521.0	uncompressed	6.0
14551	1722156591.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	4129.0	uncompressed	285.0
14552	1925546124.0		none		none	uncompressed		none		illumina								paired_iv		hg19	do_not_set		none	567.0
14553	565774932.0		none		none	uncompressed	565774932.0	uncompressed		illumina								paired	auto		do_not_set	16583.0	uncompressed	219.0
14554	18143522585.0		none		none	uncompressed	18137787859.0	uncompressed		illumina								paired	auto		set	3199905909.0	uncompressed	12827.0
14555	2846528.0		none		none	uncompressed	2846528.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	5.0
14556	15840398.0		none		none	uncompressed	14498670.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	53.0
14557	4404499.0		none		none	compressed	4236137.0	compressed		illumina								paired		hg38	set		none	210.0
14558	16420556.0		none		none	uncompressed	14997546.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	15.0
14559	23121253.0		none		none	uncompressed	20974961.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	13.0
14560	15187315.0		none		none	uncompressed	13532879.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	27.0
14561	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	234.0
14562	450494863.0		none		none	uncompressed	455587139.0	uncompressed		illumina								paired		hg19	set_picard		none	515.0
14563	13949721.0		none		none	uncompressed	12545257.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	369.0
14564	12964784.0		none		none	uncompressed	11683918.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	17.0
14565	14762691.0		none		none	uncompressed	13392813.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	33.0
14566	11160162.0		none		none	uncompressed	10165126.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	41.0
14567	565774932.0		none		none	uncompressed	565774932.0	uncompressed		illumina								paired	auto		do_not_set	16583.0	uncompressed	12.0
14568	15505252.0		none		none	uncompressed	13894614.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	34.0
14569	15969617.0		none		none	uncompressed	14291633.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	49.0
14570	13843629.0		none		none	uncompressed	12622211.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	19.0
14571	11450200.0		none		none	uncompressed	10293862.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	484.0
14572	8474320.0		none		none	uncompressed	7705652.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	40.0
14573	373474927.0		none		none	uncompressed	377430037.0	uncompressed		illumina								paired		hg19	set_picard		none	73.0
14574	17459233.0		none		none	uncompressed	15977607.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	8.0
14575	1816415.0		none		none	uncompressed		none		pacbio								single	auto		do_not_set	7325.0	uncompressed	30.0
14576	134887861.0		none		none	uncompressed	150540551.0	uncompressed		illumina								paired		hg19	set_picard		none	733.0
14577	729685.0		none		none	compressed	622800.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	7.0
14578	678098162.0		none		none	uncompressed	688145062.0	uncompressed		illumina								paired		hg19	set_picard		none	344.0
14579	10883941.0		none		none	uncompressed	9863927.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	10.0
14580	19973381.0		none		none	uncompressed	17991281.0	uncompressed		illumina								paired	auto		set_picard	16864.0	uncompressed	29.0
14581	244677164.0		none		none	uncompressed	244677164.0	uncompressed		illumina								paired		hg19	do_not_set		none	77.0
14582	672662444.0		none		none	uncompressed	677915616.0	uncompressed		illumina								paired		hg19	set_picard		none	136.0
14583	2936256.0		none		none	uncompressed	2936256.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	301.0
14584	3397159.0		none		none	uncompressed	3397159.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	271.0
14585	2754282.0		none		none	uncompressed	2754282.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	5.0
14586	5038016.0		none		none	uncompressed	5038016.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	6.0
14587	784229.0		none		none	compressed	680909.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	7.0
14588	23191136789.0		none		none	compressed		none		illumina								single	auto		do_not_set	16390.0	uncompressed	13503.0
14589	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set_id_auto		none	73.0
14590	80706625.0		none		none	compressed	75035578.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	76.0
14591		4804909657.0	uncompressed	4797439785.0	uncompressed	none		none		illumina								paired_collection		hg38	set		none	5035.0
14592	240474.0		none		none	compressed	273029.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	6.0
14593	163781074.0		none		none	compressed	153317837.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	182.0
14594	3485747.0		none		none	uncompressed	3485747.0	uncompressed		illumina								paired	auto		do_not_set	688.0	uncompressed	6.0
14595	30639239.0		none		none	compressed	33012805.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	36.0
14596	9365095.0		none		none	uncompressed	8459173.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	23.0
14597	49620704.0		none		none	compressed	46621184.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	69.0
14598	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	do_not_set		none	132.0
14599	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	77.0
14600	24144275.0		none		none	uncompressed	24143463.0	uncompressed		illumina								paired		hg19	do_not_set		none	28.0
14601	707218621.0		none		none	uncompressed	707218621.0	uncompressed		illumina								paired	auto		do_not_set	16583.0	uncompressed	270.0
14602	1060826934.0		none		none	uncompressed	1060826934.0	uncompressed		illumina								paired	auto		do_not_set	16583.0	uncompressed	410.0
14603	635654.0		none		none	compressed	554979.0	compressed		illumina								paired	auto		set	4697649.0	uncompressed	7.0
14604	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	do_not_set		none	61.0
14605	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	49.0
14606	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	do_not_set		none	66.0
14607	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set		none	19.0
14608	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set		none	50.0
14609	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	46.0
14610	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set		none	46.0
14611	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	19.0
14612	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	do_not_set		none	17.0
14613	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	do_not_set		none	72.0
14614	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	do_not_set		none	32.0
14615	12687580.0		none		none	uncompressed	11398568.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	53.0
14616	14711943.0		none		none	uncompressed	13242927.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	13.0
14617	11706327.0		none		none	uncompressed	10555149.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	20.0
14618	13208742.0		none		none	uncompressed	12022086.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	22.0
14619	17252388.0		none		none	uncompressed	15651294.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	25.0
14620	14415664.0		none		none	uncompressed	13008152.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	13.0
14621	15587917.0		none		none	uncompressed	14272293.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	13.0
14622	12038080.0		none		none	uncompressed	11011266.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	58.0
14623	13713758.0		none		none	uncompressed	12319136.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	18.0
14624	19555182.0		none		none	uncompressed	17850038.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	41.0
14625	2837720.0		none		none	uncompressed	2577804.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	58.0
14626	13640377.0		none		none	uncompressed	12367785.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	313.0
14627	15377511.0		none		none	uncompressed	13819173.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	53.0
14628	11195854.0		none		none	uncompressed	10153272.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	21.0
14629	8474320.0		none		none	uncompressed	7705652.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	363.0
14630	16241386.0		none		none	uncompressed	14726914.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	15.0
14631	15781749.0		none		none	uncompressed	14138415.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	13.0
14632	14901544.0		none		none	uncompressed	13466996.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	33.0
14633	17504555.0		none		none	uncompressed	15986795.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	40.0
14634	15047930.0		none		none	uncompressed	13528836.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	52.0
14635	3557476.0		none		none	compressed	3360328.0	compressed		illumina								paired		vicPac1	set		none	129.0
14636	15262615.0		none		none	uncompressed	13793639.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	27.0
14637	15174676.0		none		none	uncompressed	13648464.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	44.0
14638	18654268.0		none		none	uncompressed	16943812.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	21.0
14639	14245976.0		none		none	uncompressed	12875160.0	uncompressed		illumina								paired		hg_g1k_v37	set_picard		none	238.0
