create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-06 12:12:12.166590,slurm_normal,,main_w4_handler0,3351944,17717082,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11782577,slurm,,60220382,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32762885}]",1,300,png,false,false,yes,,42446693,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-06 12:19:43.858386,21426,451.691796
2017-12-06 08:13:34.237889,slurm_normal,,main_w4_handler0,3351944,17714593,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11781578,slurm,,59879530,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32762882}]",1,300,png,false,false,yes,,42446693,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-06 10:56:25.759998,21426,9771.522109000001
2017-12-14 23:59:30.996423,slurm_normal,,main_w4_handler0,3265908,17813339,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11881835,slurm,,746403277,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32934813}]",1,200,png,false,false,yes,,41426069,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-15 00:03:28.904956,114090,237.908533
2018-01-31 10:24:10.659985,slurm_normal,,main_w4_handler0,2778343,18209603,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12291534,slurm,,304168649,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['autumn'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33585051}]",1,300,pdf,false,false,yes,,42062784,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-31 12:39:42.782504,21426,8132.1225190000005
2017-05-15 02:04:55.107612,slurm_normal,,main_w3_handler0,2637453,15834141,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9935417.roundup,slurm,,195402116,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29594749}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-15 02:08:30.255231,80859,215.14761900000002
2017-07-13 16:35:49.955406,slurm_normal,,main_w3_handler1,2185018,16335249,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10400541.roundup,slurm,,146993799,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30473583}]",0,,,,,no,,38404421,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-13 16:45:45.179392,58792,595.2239860000001
2018-02-25 12:47:42.873629,slurm_normal,,main_w3_handler0,3430314,18512006,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12608316,slurm,,10771598,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,0,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34054130}]",0,,,,,no,,43885743,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-25 12:49:22.300682,107319,99.427053
2017-07-03 07:02:22.796079,slurm_normal,,main_w4_handler0,1859487,16246025,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10320865.roundup,slurm,,15903590,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Greens'],,25.0,7.5,white,false,NOTCH1-Peaks_VAV1-WT_DA24_19334,TSS,,,yes,descend,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30247982}]",1,300,png,false,false,yes,,39016605,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-03 07:05:18.258491,19920,175.462412
2017-09-04 09:05:29.470293,slurm_normal,,main_w4_handler0,1796147,16728887,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10797319.roundup,slurm,,249596088,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31031441}]",0,,,,,no,,39545215,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-04 09:09:07.826506,35884,218.35621300000003
2017-10-09 23:31:16.847252,slurm_normal,,main_w3_handler1,3280214,17059561,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11117094.roundup,slurm,,114113528,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31611650}]",0,,,,,no,,41159177,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-09 23:34:26.784868,29828,189.93761600000002
2017-12-27 23:22:16.440111,slurm_normal,,main_w3_handler0,3359375,17905873,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11980605,slurm,,29107040,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33100114}]",1,300,png,false,false,yes,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-27 23:24:07.860134,55887,111.420023
2017-12-04 14:42:59.890702,slurm_normal,,main_w4_handler1,3175249,17690744,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11755211,slurm,,671544812,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['bwr'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32684737}]",1,200,png,false,true,yes,,41923906,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-04 14:58:11.076947,85659,911.1862450000001
2018-01-17 12:06:45.651944,slurm_normal,,main_w3_handler1,3392606,18059026,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12136839,slurm,,146754946,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,"""LINC00920 RAP"" H3K27ac H3K27me3 H3K4me1 H3K4me3 RNAPII",yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from center (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33346439}]",0,,,,,no,,43241671,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-17 12:09:10.552269,90306,144.900325
2017-07-13 14:34:44.566093,slurm_normal,,main_w4_handler0,3190982,16332206,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10398848.roundup,slurm,,69643662,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,10.0,5.0,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30464331}]",1,600,png,false,false,yes,,38837274,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-13 14:42:02.540920,38813,437.974827
2017-04-10 07:15:06.320505,slurm_normal,,main_w4_handler0,3066844,15538427,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9663889.roundup,slurm,,83338880,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdBu'],TES,25.0,7.5,black,false,Sample ,TSS,genes,,yes,descend,mean,TSS,0.0,0.0,kmeans,9,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29145787}]",1,200,png,false,false,yes,,37240959,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-04-10 07:27:40.780847,45607,754.4603420000001
2017-11-23 07:31:51.890284,slurm_normal,,main_w4_handler1,3333438,17558221,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11619102,slurm,,311299014,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['summer'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32482359}]",0,,,,,no,,41981039,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-23 07:34:28.478980,108449,156.588696
2018-02-25 08:35:00.977918,slurm_normal,,main_w4_handler0,3430314,18511130,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12607788,slurm,,10771598,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,10,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34054130}]",0,,,,,no,,43960053,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-25 10:06:38.044321,107319,5497.066403000001
2017-09-16 14:10:52.697764,slurm_normal,,main_w4_handler1,3252896,16844023,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10910947.roundup,slurm,,254797372,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],end,25.0,7.5,black,false,,peak,,,yes,descend,mean,start,0.0,1.0,hclust,,0,no,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31274159}]",0,,,,,no,,39436679,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-16 14:15:06.532498,27830,253.83473400000003
2017-08-30 00:49:10.936554,slurm_normal,,main_w4_handler1,3231224,16689103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10761132.roundup,slurm,,14640503,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Reds'],,25.0,7.5,black,false,,TSS,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31038555}]",1,200,png,false,false,yes,,40032748,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-30 00:51:39.125971,61851,148.18941700000002
2018-02-26 09:19:04.992745,slurm_normal,,main_w3_handler0,3251344,18520318,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12616437,slurm,,279295130,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu_r'],,25.0,7.5,black,false,,peak centre,,,yes,descend,region_length,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34032182}]",0,,,,,no,,44058300,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-26 09:22:30.273852,111397,205.28110700000002
2017-05-08 06:47:20.958069,slurm_normal,,main_w3_handler1,3101881,15776935,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9883452.roundup,slurm,,14546098,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29512295}]",0,,,,,no,,37619346,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-08 06:49:12.589426,104859,111.63135700000001
2017-11-11 04:03:21.269961,slurm_normal,,main_w4_handler1,3315550,17417019,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11479169,slurm,,82464162,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32243549}]",0,,,,,no,,41926119,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-11 04:04:41.417119,115597,80.147158
2018-01-04 14:46:40.298550,slurm_normal,,main_w4_handler0,2568633,17944411,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12020582,slurm,,133412534,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33164659}]",0,,,,,no,,42600773,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-04 14:50:02.414186,76958,202.11563600000002
2017-07-30 20:35:05.560012,slurm_normal,,main_w3_handler1,3199602,16461605,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10529656.roundup,slurm,,518011870,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,false,,,TSS,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30683537}]",0,,,,,no,,39599306,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-30 20:38:01.018913,109240,175.458901
2017-12-14 23:43:25.516232,slurm_normal,,main_w4_handler1,3265908,17813253,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11881745,slurm,,746403277,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32934813}]",1,200,png,false,false,yes,,41426069,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-14 23:47:24.953341,114090,239.43710900000002
2017-05-10 16:51:30.817176,slurm_normal,,main_w4_handler0,3102668,15804318,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9909151.roundup,slurm,,270931519,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29539432}]",0,,,,,no,,37874260,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-10 16:56:31.633340,105462,300.816164
2017-10-25 07:00:15.617974,slurm_normal,,main_w4_handler0,2400273,17206502,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11266581,slurm,,77188359,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31868003}]",0,,,,,no,,41416008,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-25 07:03:41.499276,67372,205.881302
2017-04-15 03:28:31.877729,slurm_normal,,main_w4_handler0,2884233,15591732,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9713243.roundup,slurm,,31911989,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29217001}]",1,400,eps,false,false,yes,,36135412,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-04-15 03:31:32.992213,67274,181.114484
2017-08-30 14:44:39.981766,slurm_normal,,main_w4_handler0,3236555,16694588,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10766675.roundup,slurm,,197145261,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Oranges'],CPS,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31044572}]",1,300,png,false,true,yes,,40135886,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-30 14:47:55.139095,97829,195.157329
