chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.allowOrphans,parameters.biasCorrect,parameters.chromInfo,parameters.dbkey,parameters.fldMean,parameters.fldSD,parameters.geneMap,parameters.geneMap.values,parameters.input_singles|__identifier__,parameters.maxFragLen,parameters.maxReadOcc,parameters.noEffectiveLengthCorrection,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerSize,parameters.refTranscriptSource.ownFile,parameters.refTranscriptSource.ownFile.values,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,parameters.txpAggregationKey,parameters.unsmoothedFLD,parameters.useVBOpt,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-29 14:14:09.660700,slurm_normal,,,,main_w2_handler1,2741706,13287581,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2651530207.0,fastqsanger,2568167641.0,fastqsanger,,,7483504.roundup,slurm,,corral-repl,434911634,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d2ee88d0e997ad0'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5330f463d00ea2b05'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d781312b9738ee82'}]",,,I,paired,U,"""gene_id""","""false""","""false""",,31057101,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-29 14:23:40.263226,63548.0,570.602526
,,2017-08-22 14:21:42.882080,slurm_normal,,315356594.0,tabular,main_w3_handler0,2550074,16632139,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10704465.roundup,slurm,,corral-repl,320231038,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30951143}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30951118}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-22 14:24:56.396813,75575.0,193.514733
,,2017-09-12 18:08:30.603285,slurm_normal,,,,main_w3_handler1,3194506,16797522,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,6616408613.0,fastq,10866444.roundup,slurm,,corral-repl,329083254,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31195819}]",0,,,,,,"[{'src': 'hda', 'id': 31184474}]",,single,U,"""gene_id""","""false""","""false""",,40437549,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-12 18:14:28.090858,108729.0,357.487573
,,2017-12-04 22:34:14.311771,slurm_normal,,1143842801.0,gtf,main_w3_handler0,3338796,17696489,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5970712590.0,fastqsanger,5971261516.0,fastqsanger,,,11760806,slurm,,corral-repl,344968861,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""200""","""80""",,"[{'src': 'hda', 'id': 32590609}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 32725167}]",1,,"[{'src': 'hda', 'id': 32520673}]",,"[{'src': 'hda', 'id': 32520674}]",,,I,paired,SF,"""gene_name""","""false""","""false""",,42243511,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-12-04 22:39:29.164144,117186.0,314.852373
,,2017-06-27 23:54:50.868352,slurm_normal,,,,main_w3_handler1,3124633,16206228,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",49318230038.0,fastqsanger,47774907962.0,fastqsanger,,,10282624.roundup,slurm,,corral-repl,2806536594,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30117413}]",1,,"[{'src': 'hda', 'id': 30065526}]",,"[{'src': 'hda', 'id': 30065527}]",,,I,paired,U,"""gene_id""","""false""","""false""",,38932075,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-06-27 23:58:34.844682,106511.0,223.97633000000002
,,2016-07-03 17:15:57.983550,slurm_normal,,,,main_w2_handler0,2756032,13318956,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9940493553.0,fastq,10155329768.0,fastq,,,7523998.roundup,slurm,,corral-repl,78378799,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""1""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539e1f9412dbb9ca5'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b31e8ae9b14dc60'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502123b3f3693a84c'}]",,,I,paired,U,"""gene_id""","""false""","""true""",,29411905,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-07-03 17:24:06.401596,29285.0,488.418046
,,2017-02-20 13:10:58.784743,slurm_normal,,,,main_w3_handler1,3002429,15086174,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1107586.0,fastq,727029.0,fastq,,,9241463.roundup,slurm,,corral-repl,201322807,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 28428514}]",1,,"[{'src': 'hda', 'id': 28428522}]",,"[{'src': 'hda', 'id': 28428521}]",,,I,paired,U,"""gene_id""","""false""","""false""",,36165190,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-02-20 13:40:43.512474,,1784.7277310000002
,,2017-05-14 02:18:01.354020,slurm_normal,,,,main_w3_handler1,3107361,15832889,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16544709914.0,fastqsanger,16544709914.0,fastqsanger,,,9934392.roundup,slurm,,corral-repl,93172727,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""30""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29569412}]",1,,"[{'src': 'hda', 'id': 29569679}]",,"[{'src': 'hda', 'id': 29569674}]",,,I,paired,U,"""gene_id""","""false""","""false""",,37945833,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-14 02:38:21.945338,104781.0,1220.591318
,,2017-01-25 20:35:52.280318,slurm_normal,,,,main_w3_handler1,2857907,14871606,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1979311550.0,fastqsanger,9030874.roundup,slurm,,corral-repl,2842837202,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27006642}]",0,,,,,,"[{'src': 'hda', 'id': 27009126}]",,single,U,"""gene_id""","""false""","""false""",,35550241,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-25 20:45:09.530774,68312.0,557.250456
4914.0,len,2017-02-23 17:13:26.195526,slurm_normal,,,,main_w3_handler0,2229800,15120618,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7113154010.0,fastq,7113154010.0,fastq,,,9274781.roundup,slurm,,corral-repl,378822238,fasta,,"""false""","""false""","""/galaxy-repl/main/files/018/945/dataset_18945079.dat""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 28473884}]",1,,"[{'src': 'hda', 'id': 28473895}]",,"[{'src': 'hda', 'id': 28473896}]",,,I,paired,SR,"""gene_id""","""false""","""false""",,36234406,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-02-23 17:21:19.972934,5088.0,473.77740800000004
,,2017-09-20 05:34:41.056011,slurm_normal,,,,main_w3_handler1,3184013,16871604,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,531774984.0,fastq,10936834.roundup,slurm,,corral-repl,379467657,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31247897}]",0,,,,,,"[{'src': 'hda', 'id': 31287361}]",,single,U,"""gene_id""","""false""","""false""",,39153320,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-20 05:39:55.442900,89525.0,314.386889
,,2017-05-30 02:50:29.966021,slurm_normal,,1423548205.0,gff,main_w3_handler0,3067534,15964135,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7485516331.0,fastq,7485516331.0,fastq,,,10060953.roundup,slurm,,corral-repl,342500934,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 29811100}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29671036}]",1,,"[{'src': 'hda', 'id': 29748312}]",,"[{'src': 'hda', 'id': 29748312}]",,,M,paired,U,"""gene_id""","""false""","""false""",,38295061,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-30 02:55:41.918804,103353.0,311.952783
,,2017-12-14 19:18:44.990827,slurm_normal,,15677666.0,tabular,main_w3_handler1,3314517,17811186,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1210082653.0,fastq,11879562,slurm,,corral-repl,578510366,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Tcas_3.0.len""","""Tcas_3.0""","""200""","""80""",,"[{'src': 'hda', 'id': 32936596}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 32107426}]",0,,,,,,"[{'src': 'hda', 'id': 32936393}]",,single,U,"""gene_id""","""false""","""false""",,42437086,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-12-14 19:26:05.472981,115517.0,440.48215400000004
,,2017-09-21 15:34:45.221573,slurm_normal,,,,main_w4_handler0,3217414,16890499,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1131748824.0,fastqsanger,10958603.roundup,slurm,,corral-repl,3290776768,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31042040}]",0,,,,,,"[{'src': 'hda', 'id': 31042112}]",,single,U,"""gene_id""","""false""","""false""",,39874217,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-21 16:03:09.767347,109973.0,1704.5457740000002
,,2017-08-17 13:02:17.766060,slurm_normal,,315355615.0,tabular,main_w3_handler1,2550074,16600687,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10672763.roundup,slurm,,corral-repl,320230059,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30898475}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30896831}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-17 13:07:16.044156,75575.0,298.278096
,,2017-01-04 00:25:38.907267,slurm_normal,,,,main_w4_handler1,2945780,14684240,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2644103106.0,fastq,8854340.roundup,slurm,,corral-repl,212210845,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""50""","""10""",,,,"""1000""","""20""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27804029}]",0,,,,,,"[{'src': 'hda', 'id': 27803986}]",,single,U,"""""","""false""","""false""",,35112450,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-04 00:33:39.620303,68538.0,480.71303600000005
,,2017-08-09 19:50:34.790005,slurm_normal,,2805.0,tabular,main_w3_handler1,2550074,16543973,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10614369.roundup,slurm,,corral-repl,320240654,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30801211}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30738761}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-09 20:04:16.323562,75575.0,821.5335570000001
,,2018-01-07 15:07:43.231445,slurm_normal,,9951443428.0,tabular,main_w4_handler1,3383384,17966025,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,9306488785.0,fastqsanger,12042671,slurm,,corral-repl,157898021,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""200""","""80""",,"[{'src': 'hda', 'id': 33201613}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 33199088}]",0,,,,,,"[{'src': 'hda', 'id': 33197285}]",,single,U,"""gene_id""","""false""","""false""",,43011661,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-01-07 15:19:21.780319,119336.0,698.5488740000001
,,2018-02-13 12:26:43.804558,slurm_normal,,1091824726.0,gtf,main_w3_handler1,3427457,18364557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,158124312.0,fasta,12449431,slurm,,corral-repl,3290776768,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 33827788}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 33827847}]",0,,,,,,"[{'src': 'hda', 'id': 33827679}]",,single,U,"""gene_id""","""false""","""false""",,43073052,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-02-13 12:31:15.496602,109973.0,271.692044
,,2017-01-04 00:25:38.355629,slurm_normal,,,,main_w4_handler1,2945780,14684239,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,3463910681.0,fastq,8854338.roundup,slurm,,corral-repl,212210845,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""50""","""10""",,,,"""1000""","""20""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27804029}]",0,,,,,,"[{'src': 'hda', 'id': 27803984}]",,single,U,"""""","""false""","""false""",,35112450,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-04 00:33:07.582513,68538.0,449.22688400000004
,,2017-10-18 04:15:38.348718,slurm_normal,,,,main_w3_handler0,3278132,17125842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,765632697.0,fastq,11182780,slurm,,corral-repl,6770635382,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""true""",history,1,21,,"[{'src': 'hda', 'id': 31729084}]",0,,,,,,"[{'src': 'hda', 'id': 31729563}]",,single,U,"""gene_id""","""false""","""false""",,41097637,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-10-18 04:21:03.584685,112995.0,325.235967
,,2016-06-15 16:07:42.380423,slurm_normal,,,,main_w1_handler1,2539812,13170879,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6663206372.0,fastq,6549498731.0,fastq,,,7354826.roundup,slurm,,corral-repl,361961632,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""1""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5062a00ba3afd48cb'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544830198701e8a84'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594014ac1abaf2e3e'}]",,,I,paired,U,"""gene_id""","""false""","""true""",,29411905,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-15 16:13:21.757294,29285.0,339.376871
,,2016-11-25 07:13:30.083182,slurm_normal,,304067158.0,gff3,main_w4_handler0,2901350,14428408,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,8053634472.0,fastqsanger,8630184.roundup,slurm,,corral-repl,991372457,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""10""",,"[{'src': 'hda', 'id': 27395994}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27395995}]",0,,,,,,"[{'src': 'hda', 'id': 27328227}]",,single,U,"""gene_id""","""false""","""false""",,34457758,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-11-25 07:24:20.952072,95320.0,650.8688900000001
,,2017-08-17 04:02:58.031119,slurm_normal,,315355615.0,tabular,main_w3_handler0,2550074,16598651,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10670677.roundup,slurm,,corral-repl,320230059,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30898475}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30896831}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-17 04:07:54.384502,75575.0,296.353383
,,2018-02-13 12:31:34.048712,slurm_normal,,,,main_w4_handler0,3427457,18364587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,158124312.0,fasta,12449475,slurm,,corral-repl,3290776768,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 33827847}]",0,,,,,,"[{'src': 'hda', 'id': 33827679}]",,single,U,"""gene_id""","""false""","""false""",,43073052,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-02-13 12:35:36.371712,109973.0,242.323
,,2016-09-01 12:08:52.498757,slurm_normal,,19461202.0,gtf,main_w4_handler0,2717704,13761796,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",518711277.0,fastq,518711277.0,fastq,,,7983250.roundup,slurm,,corral-repl,479147230,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588120a1b86c9c436'}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5628737d991829e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9fb393666b02948'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531ff9d172da3bba3'}]",,,I,paired,U,"""gene_id""","""false""","""false""",,32545753,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-01 12:15:40.923473,85062.0,408.42471600000005
