create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-07-19 20:34:34.675399,slurm_normal_16gb,,main_w1_handler0,2381818,9909669,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10410672.0,bam,,,,,,,,,,,4198047.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20423271}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24214065,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-19 20:39:06.201328,66478.0,271.525929
2015-03-11 02:03:06.089410,slurm_normal_single_16gb,,main_w1_handler0,1204614,8913347,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25511606.0,bam,,,,,,,,,,,3101415.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18811129}]",hg38,,,cached,[],"""False""","""False""",,,,,,21702833,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-11 02:19:29.748440,28514.0,983.65903
2015-09-25 07:48:16.636691,slurm_normal_16gb,,main_w1_handler2,2450880,10419644,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13548065.0,bam,10206974.0,bam,10246547.0,bam,,,,,,,4698554.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21259545}, {'__index__': 1, 'input_bam': 21259569}, {'__index__': 2, 'input_bam': 21259560}]",hg38,,,cached,[],"""False""","""False""",,,,,,25335768,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-25 08:04:41.431957,69360.0,984.7952660000001
2015-09-10 09:26:45.677976,slurm_normal_16gb,,main_w1_handler0,2434168,10292675,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17783566.0,bam,,,,,,,,,,,4577950.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""200""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21066940}]",hg19,,,cached,[],"""False""","""True""",,,,,,25103368,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-10 09:38:15.124160,54854.0,689.446184
2015-01-13 15:51:55.647805,rodeo_normal,,main_w2_handler0,2142087,8539274,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",217764170.0,bam,,,,,,,,,,,757090.rodeo,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18189344}]",hg19,,,cached,[],"""False""","""False""",,,,,,20424153,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-13 16:14:46.251738,17286.0,1370.603933
2015-09-17 14:23:48.786096,slurm_normal_16gb,,main_w2_handler1,2441556,10344635,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2292561.0,bam,,,,,,,,,,,4627783.roundup,slurm,,corral-repl,,,1,advanced,uint64,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21149345}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,25168061,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-17 14:26:07.658410,68906.0,138.87231400000002
2015-03-24 14:33:46.527581,slurm_normal_single_16gb,,main_w2_handler1,2242091,9023791,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3866802.0,bam,,,,,,,,,,,3308757.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18971782}]",hg19,,,cached,[],"""False""","""False""",,,,,,21898773,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 14:53:17.223372,61109.0,1170.695791
2015-08-23 19:13:33.866245,slurm_normal_16gb,,main_w1_handler0,2414929,10181715,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33779064.0,bam,,,,,,,,,,,4451440.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20877213}]",Homo_sapiens_AK1,,,cached,[],"""True""","""True""",,,,,,24697886,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-23 19:18:43.716709,66277.0,309.85046400000004
2015-05-12 01:36:11.250853,slurm_normal_16gb,,main_w2_handler0,2301782,9448998,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",80258578.0,bam,,,,,,,,,,,3774913.roundup,slurm,,corral-repl,,"""1528236af84711e486b4005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19669572}]",hg19,,,cached,[],"""False""","""False""",,,,,,21692142,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-05-12 03:05:44.958289,60734.0,5373.707436000001
2015-08-20 09:00:27.912887,slurm_normal_16gb,,main_w2_handler1,2413380,10155618,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33548114.0,bam,,,,,,,,,,,4425486.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20832603}]",hg38,,,cached,[],"""False""","""False""",,,,,,24757733,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-20 09:08:10.970799,67974.0,463.05791200000004
2015-09-09 07:02:06.165613,slurm_normal_16gb,,main_w1_handler2,2432627,10282300,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17783566.0,bam,,,,,,,,,,,4568044.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""200""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21051249}]",hg19,,,cached,[],"""False""","""False""",,,,,,24887549,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-09 07:11:55.629010,54854.0,589.463397
2015-03-18 15:15:03.501516,slurm_normal_single_16gb,,main_w2_handler0,2241004,8978572,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19084111.0,bam,,,,,,,,,,,3222847.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18900619}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,21876117,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-18 15:20:07.421220,60920.0,303.919704
2015-02-24 10:00:10.525210,slurm_normal_single_16gb,,main_w1_handler1,2205360,8801435,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10853261.0,bam,,,,,,,,,,,2942344.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625253}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-27 10:39:49.740571,59612.0,261579.215361
2015-09-22 14:47:05.995553,slurm_normal_16gb,,main_w2_handler1,2447377,10382169,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10582072.0,bam,,,,,,,,,,,4663429.roundup,slurm,,corral-repl,,,1,advanced,uint32,True,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""20""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21207772}]",hg19,,,cached,[],"""False""","""False""",,,,,,25104197,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-22 14:57:31.769542,68374.0,625.773989
2015-08-19 06:05:18.800724,slurm_normal_16gb,,main_w1_handler2,2412256,10146505,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21319649.0,bam,,,,,,,,,,,4417220.roundup,slurm,,corral-repl,,"""36477cf0463811e59e56005056a52a46""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20819311}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24648754,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-19 06:16:42.739776,67665.0,683.9390520000001
2015-05-13 12:28:02.723738,slurm_normal_16gb,,main_w1_handler0,2304393,9462512,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",80258578.0,bam,,,,,,,,,,,3787726.roundup,slurm,,corral-repl,,"""696a6bc0f96b11e4ab30005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19690262}]",hg19,,,cached,[],"""False""","""False""",,,,,,23050804,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-05-13 13:28:10.309161,60734.0,3607.5854230000004
2015-02-24 09:59:22.027643,slurm_normal_single_16gb,,main_w1_handler0,2205360,8801383,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13432077.0,bam,,,,,,,,,,,2909177.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625201}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-25 10:53:40.961225,59612.0,89658.93358200001
2015-12-22 21:02:27.779621,slurm_normal_16gb,,main_w1_handler0,2546367,11313087,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",35639924.0,bam,,,,,,,,,,,5591828.roundup,slurm,,corral-repl,,"""32e719e8a8ef11e59e98005056a51846""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Araly1.len""","""uint16""","""Araly1""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 22629774}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,26643767,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-12-22 21:56:29.402585,74956.0,3241.622964
2015-07-26 20:22:57.419523,slurm_normal_16gb,,main_w2_handler0,2390883,9999547,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23511424.0,bam,,,,,,,,,,,4282652.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""1""",1.0,"[{'__index__': 0, 'input_bam': 20568404}]",20568805,,,history,[],"""True""","""True""",3157608038.0,fasta,,,,24328363,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 20:54:39.964727,66516.0,1902.545204
2015-02-24 09:59:43.859504,slurm_normal_single_16gb,,main_w1_handler0,2205360,8801404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11329845.0,bam,,,,,,,,,,,2926034.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625222}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-26 12:51:45.156403,59612.0,183121.296899
2015-09-02 12:50:10.726950,slurm_normal_16gb,,main_w2_handler1,2426095,10243688,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21319626.0,bam,,,,,,,,,,,4527896.roundup,slurm,,corral-repl,,"""1c49839a517111e58156005056a52a46""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20984901}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24119934,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-02 13:02:45.356452,57670.0,754.629502
2015-08-23 15:25:02.719712,slurm_normal_16gb,,main_w2_handler1,2416113,10179728,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33038884.0,bam,,,,,,,,,,,4449332.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20874476}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24793194,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-23 15:27:12.200533,68069.0,129.48082100000002
2016-02-10 20:54:53.561119,slurm_normal_16gb,,main_w1_handler0,2595628,11782212,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21810785.0,bam,,,,,,,,,,,6039235.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23286694}]",hg19,,,cached,[],"""True""","""True""",,,,,,27550817,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-02-11 05:59:21.477148,77098.0,32667.916029000004
2015-07-17 13:42:35.411087,slurm_normal_16gb,,main_w1_handler2,2379899,9892518,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18326664.0,bam,,,,,,,,,,,4181603.roundup,slurm,,corral-repl,,"""9a2eb5802c8911e59a89005056a52a46""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20394391}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24111897,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-17 13:51:25.533405,66056.0,530.1223180000001
2018-02-12 03:24:31.341011,slurm_normal_dynamic_mem,,main_w4_handler0,3425692,18345803,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,12430240,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33800740}]}}]",hg19,,,cached,[],"""false""","""false""",,,30271656.0,bam,,43494529,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2018-02-12 03:25:28.699752,19834.0,57.358741
2015-02-24 09:59:36.714118,slurm_normal_single_16gb,,main_w2_handler1,2205360,8801397,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13790689.0,bam,,,,,,,,,,,2923352.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625215}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-26 04:50:43.394211,59612.0,154266.680093
2015-06-15 09:07:53.589819,slurm_normal_16gb,,main_w2_handler0,2209086,9652979,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",87896613.0,bam,,,,,,,,,,,3963834.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20006735}]",hg19,,,cached,[],"""False""","""False""",,,,,,23638933,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-06-15 09:27:36.468227,59759.0,1182.878408
2015-08-18 21:43:52.480558,slurm_normal_16gb,,main_w1_handler2,2411895,10144197,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10286486.0,bam,,,,,,,,,,,4416338.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20814898}]",hg19,,,cached,[],"""True""","""True""",,,,,,24639279,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-19 06:25:33.417650,67637.0,31300.937092000004
2015-08-23 21:26:00.547836,slurm_normal_16gb,,main_w1_handler0,2416523,10184414,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33037696.0,bam,,,,,,,,,,,4453056.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20882105}]",hg19,,,cached,[],"""True""","""True""",,,,,,24459419,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-23 21:30:36.578366,67373.0,276.03053
