blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.metagene,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.regionsFiles_0|regionsFile|__identifier__,parameters.scoreFileName.values,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName25,scoreFileName25_filetype,scoreFileName26,scoreFileName26_filetype,scoreFileName27,scoreFileName27_filetype,scoreFileName28,scoreFileName28_filetype,scoreFileName29,scoreFileName29_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName30,scoreFileName30_filetype,scoreFileName31,scoreFileName31_filetype,scoreFileName32,scoreFileName32_filetype,scoreFileName33,scoreFileName33_filetype,scoreFileName34,scoreFileName34_filetype,scoreFileName35,scoreFileName35_filetype,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-10-01 06:48:18.253075,slurm_multi,,main_w3_handler2,3267486,16979530,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11046893.roundup,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/susScr3.len""","""susScr3""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31486786}]}}]",,"[{'src': 'hda', 'id': 31486787}, {'src': 'hda', 'id': 31486788}, {'src': 'hda', 'id': 31486789}, {'src': 'hda', 'id': 31486790}]",26222413,bed,,,,,,,,243000860,243000860,,,,,,,,,,,,,,,,,,,,,bigwig,220776927.0,,,,,,,,,,,,,,,,,,,,,bigwig,160679213.0,,,,,,,,,,,,,bigwig,86407684.0,bigwig,,,,,,,,,,,bigwig,40982362,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-01 19:36:26.937834,424,46088.684759
,,,,2017-04-28 10:18:20.273031,slurm_multi,,main_w4_handler2,3090517,15699858,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9812749,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm8.len""","""mm8""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29395508}]}}]",,"[{'src': 'hda', 'id': 29395594}]",333587273,bed,,,,,,,,405559,405559,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,36588305,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-04-28 10:27:40.232990,96816,559.959959
,,,,2017-12-29 09:33:11.264948,slurm_multi,,main_w3_handler2,3359375,17913598,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11988913,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32903351}]}}]",,"[{'src': 'hda', 'id': 32965348}, {'src': 'hda', 'id': 32965349}]",4121182069,bed,,,,,,,,120645921,120645921,,,,,,,,,,,,,,,,,,,,,bigwig,119494850.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-29 09:49:18.876043,55887,967.6110950000001
,,,,2017-12-04 13:53:12.022116,slurm_multi,,main_w4_handler2,3351944,17690218,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11754702,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,,,scale-regions,,,5000,1.0,5000,5000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32717327}]}}]",,"[{'src': 'hda', 'id': 32715319}, {'src': 'hda', 'id': 32715352}, {'src': 'hda', 'id': 32715377}, {'src': 'hda', 'id': 32715387}, {'src': 'hda', 'id': 32715413}, {'src': 'hda', 'id': 32715430}, {'src': 'hda', 'id': 32715436}, {'src': 'hda', 'id': 32715438}, {'src': 'hda', 'id': 32715440}, {'src': 'hda', 'id': 32715441}, {'src': 'hda', 'id': 32715457}, {'src': 'hda', 'id': 32715462}, {'src': 'hda', 'id': 32715484}, {'src': 'hda', 'id': 32715486}]",8861754,bed,,,,,,,,132210598,132210598,143891983.0,bigwig,148881429.0,bigwig,170055790.0,bigwig,159561839.0,bigwig,103672537.0,bigwig,,,,,,,,,,,bigwig,113131737.0,,,,,,,,,,,,,,,,,,,,,bigwig,161462914.0,,,,,,,,,,,,,bigwig,117438551.0,bigwig,144869670.0,bigwig,110040204.0,bigwig,142535764.0,bigwig,120515135.0,bigwig,157849857.0,bigwig,bigwig,42446693,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-04 20:02:28.948173,21426,22156.926057
,,,,2017-08-03 15:12:21.917937,slurm_multi,,main_w3_handler2,605821,16499664,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10569105,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30749452}]}}]",,"[{'src': 'hda', 'id': 28587432}, {'src': 'hda', 'id': 28587444}, {'src': 'hda', 'id': 28587453}, {'src': 'hda', 'id': 28587475}, {'src': 'hda', 'id': 28841256}, {'src': 'hda', 'id': 28841264}, {'src': 'hda', 'id': 28841283}, {'src': 'hda', 'id': 28841324}, {'src': 'hda', 'id': 30715891}, {'src': 'hda', 'id': 30715929}]",5496913,bed,,,,,,,,116809194,116809194,135763961.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,100105678.0,,,,,,,,,,,,,,,,,,,,,bigwig,127085452.0,,,,,,,,,,,,,bigwig,43862719.0,bigwig,34694378.0,bigwig,46042779.0,bigwig,77607058.0,bigwig,59512875.0,bigwig,105080166.0,bigwig,bigwig,38290194,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-04 01:56:41.736586,12956,38659.818649
,,,,2017-05-04 12:53:22.660315,slurm_multi,,main_w4_handler2,3095781,15747967,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9857093,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29462673}]}}]","""HT29_YAP1_1 Filtred combined""","[{'src': 'hdca', 'id': 55214}]",295733438,bed,,,,,,,,16747431,16747431,,,,,,,,,,,,,,,,,,,,,bigwig,16313100.0,,,,,,,,,,,,,,,,,,,,,bigwig,16999760.0,,,,,,,,,,,,,bigwig,15964950.0,bigwig,16158583.0,bigwig,0.0,bigwig,,,,,,,bigwig,37619346,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-05-04 13:16:15.062125,104859,1372.40181
,,,,2017-05-30 18:16:10.338871,reserved_multi,,main_w4_handler2,3133152,15971591,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10068326.roundup,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,1000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29820091}]}}]",,"[{'src': 'hda', 'id': 29821361}, {'src': 'hda', 'id': 29821362}]",5138934498,bed,,,,,,,,26002678,26002678,,,,,,,,,,,,,,,,,,,,,bigwig,22694114.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,38237302,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-05-30 18:35:49.639201,5254,1179.30033
,,,,2017-12-13 20:50:17.846854,slurm_multi,,main_w4_handler2,3359375,17800607,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11870084,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32920957}]}}]",,"[{'src': 'hda', 'id': 32893854}]",642531174,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-13 20:57:42.227846,55887,444.38099200000005
,,,,2017-10-24 06:59:04.279944,slurm_multi,,main_w3_handler2,2400273,17187029,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11247993,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,10000,10000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31837925}]}}]",,"[{'src': 'hda', 'id': 31812486}, {'src': 'hda', 'id': 31834419}, {'src': 'hda', 'id': 31834433}]",222664041,bed,,,,,,,,213290036,213290036,,,,,,,,,,,,,,,,,,,,,bigwig,198683156.0,,,,,,,,,,,,,,,,,,,,,bigwig,186036229.0,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,bigwig,41154884,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-24 07:03:56.773009,67372,292.493065
,,,,2017-10-17 22:41:37.792704,slurm_multi,,main_w3_handler2,3290043,17123950,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11181122,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,225000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31726873}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31726856}]}}, {""__index__"": 2, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31726838}]}}, {""__index__"": 3, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31726856}]}}]",,"[{'src': 'hda', 'id': 31726891}, {'src': 'hda', 'id': 31726896}, {'src': 'hda', 'id': 31726899}, {'src': 'hda', 'id': 31726907}, {'src': 'hda', 'id': 31726908}, {'src': 'hda', 'id': 31726910}, {'src': 'hda', 'id': 31726911}, {'src': 'hda', 'id': 31726912}, {'src': 'hda', 'id': 31726917}]",443285,bed,274718.0,bed,20916.0,bed,274718.0,bed,,54909029,54909029,,,,,,,,,,,,,,,,,,,,,bigwig,60182111.0,,,,,,,,,,,,,,,,,,,,,bigwig,85118752.0,,,,,,,,,,,,,bigwig,106912668.0,bigwig,32290205.0,bigwig,92138227.0,bigwig,63179433.0,bigwig,126138079.0,bigwig,95003758.0,bigwig,bigwig,40314219,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-18 04:57:58.373871,84399,22580.581167
,,,,2018-03-02 14:43:23.814476,slurm_multi,,main_w4_handler2,3423852,18581513,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12676214,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 34169606}]}}]",,"[{'src': 'hda', 'id': 34169908}]",3941453301,bed,,,,,,,,53661280,53661280,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,43777955,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2018-03-02 14:59:02.070201,96816,938.2557250000001
,,,,2017-07-12 14:47:03.510238,slurm_multi,,main_w3_handler2,3189475,16321293,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10387821,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,1.0,2000,2000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30456067}]}}]",,"[{'src': 'hda', 'id': 30456043}]",3749180698,bed,,,,,,,,25643759,25643759,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-12 15:09:34.426303,107805,1350.9160650000001
,,,,2017-06-02 21:33:45.155723,slurm_multi,,main_w4_handler2,2575666,16002628,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10096746,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29871007}]}}]",,"[{'src': 'hda', 'id': 29841016}]",1388098859,bed,,,,,,,,400239376,400239376,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,38343864,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-06-02 21:45:11.178067,38228,686.0223440000001
,,,,2017-12-27 23:57:02.597598,slurm_multi,,main_w4_handler2,3359375,17906011,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11980701,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33100680}]}}]",,"[{'src': 'hda', 'id': 32965348}, {'src': 'hda', 'id': 32965349}]",69368763,bed,,,,,,,,120645921,120645921,,,,,,,,,,,,,,,,,,,,,bigwig,119494850.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-28 02:42:25.450668,55887,9922.853070000001
,,,,2017-12-13 18:20:26.683778,slurm_multi,,main_w4_handler2,3359375,17799571,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11868878,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32898620}]}}]",,"[{'src': 'hda', 'id': 32893854}]",1966540490,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-13 18:36:50.654654,55887,983.9708760000001
,,,,2017-06-07 11:52:00.334134,slurm_multi,,main_w3_handler2,3125029,16039508,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10129721,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,3000,3000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29930549}]}}]",,"[{'src': 'hda', 'id': 29889077}]",942685834,bed,,,,,,,,318515431,318515431,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,38181004,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-06-07 12:12:43.878901,62429,1243.544767
,,,,2017-12-14 00:40:10.496906,slurm_multi,,main_w4_handler2,3359375,17802049,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11871527,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32920957}]}}]",,"[{'src': 'hda', 'id': 32893854}]",642531174,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-14 00:46:53.685324,55887,403.188418
,,,,2017-10-17 18:29:11.938055,slurm_multi,,main_w3_handler2,3229685,17120207,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11178172,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,150000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31721722}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31715771}]}}, {""__index__"": 2, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31715724}]}}, {""__index__"": 3, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31715686}]}}]",,"[{'src': 'hda', 'id': 30968482}, {'src': 'hda', 'id': 30968483}, {'src': 'hda', 'id': 30968484}, {'src': 'hda', 'id': 30968487}, {'src': 'hda', 'id': 31020813}, {'src': 'hda', 'id': 31020814}, {'src': 'hda', 'id': 31020815}, {'src': 'hda', 'id': 31020816}, {'src': 'hda', 'id': 31066536}, {'src': 'hda', 'id': 31066537}]",568076,bed,355177.0,bed,25872.0,bed,11228.0,bed,,60182111,60182111,47131218.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,126138079.0,,,,,,,,,,,,,,,,,,,,,bigwig,85118752.0,,,,,,,,,,,,,bigwig,63179433.0,bigwig,106912668.0,bigwig,92138227.0,bigwig,32290205.0,bigwig,95003758.0,bigwig,54909029.0,bigwig,bigwig,40314219,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-17 23:26:35.073227,84399,17843.135172000002
,,,,2017-11-03 15:53:09.722061,slurm_multi,,main_w3_handler2,3306370,17319091,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11379266,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32034372}]}}]",,"[{'src': 'hda', 'id': 32050877}]",4197588479,bed,,,,,,,,1064940,1064940,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41653275,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-11-03 16:30:56.631380,114836,2266.9093190000003
,,,,2017-08-11 13:22:14.931487,slurm_multi,,main_w4_handler2,3126733,16558754,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10630277,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,1000,1000,reference-point,false,TSS,,,,,,,,1,true,true,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30840328}]}}]",,"[{'src': 'hda', 'id': 30840329}, {'src': 'hda', 'id': 30840330}, {'src': 'hda', 'id': 30840331}, {'src': 'hda', 'id': 30840332}, {'src': 'hda', 'id': 30840333}, {'src': 'hda', 'id': 30840334}, {'src': 'hda', 'id': 30840336}, {'src': 'hda', 'id': 30840337}]",37821469,bed,,,,,,,,154811801,154811801,,,,,,,,,,,,,,,,,,,,,bigwig,152582798.0,,,,,,,,,,,,,,,,,,,,,bigwig,126230926.0,,,,,,,,,,,,,bigwig,158214381.0,bigwig,139816179.0,bigwig,124555632.0,bigwig,139143375.0,bigwig,163414060.0,bigwig,,,bigwig,39617819,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-12 21:34:44.295184,106613,115949.36369700001
,,,,2017-12-14 02:28:20.402211,slurm_multi,,main_w4_handler2,3359375,17802558,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11872115,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32920957}]}}]",,"[{'src': 'hda', 'id': 32893854}]",642531174,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-14 02:34:33.903595,55887,373.50138400000003
