create_time,destination_id,exit_code,gfffile,gfffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.featuretype,parameters.force_sort,parameters.gfffile,parameters.gfffile.values,parameters.idattr,parameters.minaqual,parameters.mode,parameters.samfile,parameters.samfile.values,parameters.samfile|__identifier__,parameters.samout_conditional.__current_case__,parameters.samout_conditional.reference_source.__current_case__,parameters.samout_conditional.reference_source.ref_file,parameters.samout_conditional.reference_source.ref_file.values,parameters.samout_conditional.reference_source.reference_source_selector,parameters.samout_conditional.samout,parameters.stranded,runner_name,samfile,samfile_filetype,samout_conditional|ref_file,samout_conditional|ref_file_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-12 07:15:44.488434,slurm_normal,,94926257,gtf,main_w2_handler0,2665651,12427073,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6628774.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24257777,,"""gene_id""","""10""","""union""",24257855,,,1,,,,,False,"""no""",,7983240586,bam,,,29558724.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-12 11:20:02.476049,82313,14657.987615
2016-10-17 15:48:32.833213,slurm_normal,,158314123,gtf,main_w4_handler1,2833683,14099638,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8314583.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589ded7f3584a32e7'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfe499bb7455f60a'}]",,1,,,,,false,"""yes""",,11335619906,bam,,,33543539.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-17 17:39:05.487449,66995,6632.654236
2016-05-11 14:06:05.252783,slurm_normal,,124104813,gtf,main_w1_handler0,2627156,12855983,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7056639.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088eada15ce9f46c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c28801aa19ad995'}]",,1,,,,,false,"""no""",,21856739007,bam,,,29804412.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-11 14:17:16.160781,80192,670.907998
2016-05-31 16:16:28.462489,slurm_normal,,196628857,gtf,main_w2_handler1,2693212,13031439,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7210754.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542bc91b43bb16e72'}]","""gene_id""","""10""","""intersection-strict""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2bd6022812dd06b'}]",,1,,,,,false,"""no""",,4333151784,bam,,,30211192.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-31 17:14:52.061078,83772,3503.598589
2016-09-21 19:49:42.568255,slurm_normal,,177295672,gtf,main_w4_handler0,2636104,13910089,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8132722.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2d9dcb080801f3f'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529882c62c45807b0'}]","""WT3_7a_GCCAAT_R""",1,,,,,false,"""yes""",,2545815869,bam,,,32978753.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-21 20:00:04.212182,80786,621.6439270000001
2016-05-12 08:20:59.453503,slurm_normal,,124104813,gtf,main_w2_handler1,2627156,12865232,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7065933.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088eada15ce9f46c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eceba6d15ef19481'}]",,1,,,,,false,"""no""",,13741959896,bam,,,29804412.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-12 08:30:01.797501,80192,542.343998
2016-09-10 23:22:27.014916,slurm_normal,,274803468,gtf,main_w3_handler1,2716710,13822227,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8043825.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaca0927f4c418cb'}]","""gene_id""","""10""","""intersection-nonempty""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7b921fb539c9d0b'}]",,1,,,,,false,"""yes""",,2620234244,bam,,,32863220.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-10 23:50:14.860378,85024,1667.845462
2016-04-18 15:09:26.893219,slurm_normal,,51481793,gtf,main_w2_handler1,1023047,12507826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6701894.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5813c53531af5b7f5'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': '54daf3ba877e43ed'}]",,1,,,,,false,"""yes""",,7716774447,bam,,,29662633.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-18 21:13:56.652542,23647,21869.759323000002
2016-09-29 08:28:25.140701,slurm_normal,,151467494,gtf,main_w3_handler1,2820715,13971829,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8191252.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcc26b33b813485b'}]","""gene_id""","""10""","""intersection-nonempty""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e44c29b33426ec26'}]","""TopHat on data 43, data 391, and data 390: accepted_hits""",0,0.0,hg38,,cached,true,"""yes""",,2699453362,bam,,,33247317.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-29 08:49:58.524345,90221,1293.383644
2016-05-12 08:59:55.627899,slurm_normal,,124104813,gtf,main_w2_handler1,2627156,12865554,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7066235.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088eada15ce9f46c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eceba6d15ef19481'}]",,1,,,,,false,"""reverse""",,13741959896,bam,,,29804412.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-12 09:08:24.850259,80192,509.22236000000004
2016-10-01 10:14:20.067231,slurm_normal,,158314123,gtf,main_w3_handler1,2837549,13987472,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8207096.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5269ae4f0d74dc518'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5355826c129761f4a'}]",,1,,,,,false,"""yes""",,1931294965,bam,,,33337425.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-01 10:54:59.809962,90726,2439.7427310000003
2016-07-29 17:14:09.438403,slurm_normal,,6165347,gtf,main_w2_handler1,2765455,13525485,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7740851.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a0dd6353f18a000'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50159b02ffb3f77e1'}]",,1,,,,,false,"""yes""",,10420586656,bam,,,31757432.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-29 17:52:22.763230,67436,2293.3248270000004
2016-07-26 20:21:15.495449,slurm_normal,,116963244,gtf,main_w1_handler0,2765594,13502116,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7717430.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515b7641cc517b236'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f39bf80d871b332'}]",,1,,,,,false,"""yes""",,10420586658,bam,,,31729706.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-26 21:30:07.579538,78643,4132.084089
2016-06-13 13:53:10.065429,slurm_normal,,94868163,gtf,main_w2_handler1,2023504,13148271,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7332454.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509b500496383226c'}]","""gene_id""","""50""","""intersection-strict""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5a3e90de3db621f'}]",,1,,,,,false,"""no""",,8459113668,bam,,,30570888.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-13 14:39:43.858569,38593,2793.79314
2016-09-17 06:01:02.603359,slurm_normal,,177295672,gtf,main_w3_handler1,2636104,13870515,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8093906.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2d9dcb080801f3f'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a525647734b32e03'}]","""WT4_15b_ATCACG_R_concat""",1,,,,,false,"""yes""",,2402014613,bam,,,32978753.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-17 06:23:08.494660,80786,1325.891301
2016-06-22 03:09:25.330204,slurm_normal,,6412,gtf,main_w2_handler0,2742222,13231523,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7416620.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/nemVec1.len""","""nemVec1""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56eea360bd2d82f96'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e4ada7521031a3c'}]",,1,,,,,false,"""no""",,2397883329,bam,,,31008692.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-22 03:17:41.106751,52216,495.77654700000005
2016-04-30 15:21:47.153415,slurm_normal,,73438322,gtf,main_w2_handler0,2684786,12697251,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6904088.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b26cab4959894be'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5520119be79402f8a'}]",,1,,,,,false,"""yes""",,9069110516,bam,,,29931501.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-30 15:28:58.706328,17011,431.55291300000005
2016-05-06 03:42:55.848173,slurm_normal,,255739770,gtf,main_w1_handler0,2692548,12800480,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7000322.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1b1cac9b774e512'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfa04996ad638d94'}]",,1,,,,,false,"""yes""",,24499333602,bam,,,30055869.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-06 04:04:41.305743,42102,1305.45757
2016-10-08 00:42:19.291530,slurm_normal,,801427018,gff3,main_w3_handler1,2793496,14033858,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8251306.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a0b6a0a655cf87c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0216efca70cb607'}]",,1,,,,,false,"""yes""",,1800682046,bam,,,33484095.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-08 00:48:03.630875,63586,344.33934500000004
2016-04-12 07:15:42.750357,slurm_normal,,94926257,gtf,main_w2_handler0,2665651,12427070,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6627532.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24257777,,"""gene_id""","""10""","""union""",24257853,,,1,,,,,False,"""no""",,6194536424,bam,,,29558724.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-12 08:45:59.629491,82313,5416.879134000001
2016-04-08 15:42:06.130997,slurm_normal,,94926257,gtf,main_w1_handler0,2626184,12390361,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6589013.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24064703,,,1,,,,,False,"""no""",,5776542903,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-08 17:16:56.788888,80137,5690.657891000001
2016-07-29 19:12:39.153248,slurm_normal,,116963244,gtf,main_w2_handler0,2765455,13526510,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7741752.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5060894beb4e9e7e5'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50159b02ffb3f77e1'}]",,1,,,,,false,"""yes""",,10420586656,bam,,,31825014.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-29 20:11:52.613821,67436,3553.4605730000003
2016-09-30 16:08:28.458211,slurm_normal,,116963244,gtf,main_w3_handler0,2833347,13983502,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8202967.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4e574a93fcf58da'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a51157470982808'}]",,1,,,,,false,"""yes""",,7459824473,bam,,,32383940.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-30 16:43:54.852760,51666,2126.394549
2016-05-03 20:17:19.698676,slurm_normal,,68121968,gtf,main_w1_handler2,2684786,12761713,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6960051.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e687f2cbc8b1c30c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552489f56848f0af8'}]",,1,,,,,false,"""yes""",,6133008789,bam,,,29931501.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-03 20:23:20.927895,17011,361.229219
2016-10-24 04:10:43.318384,slurm_normal,,158314123,gtf,main_w4_handler1,2389871,14154588,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8365877.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54682b80a12bc0cf0'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54062dd92a9b2f0b4'}]",,1,,,,,false,"""yes""",,8824172076,bam,,,33815963.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-24 05:13:28.673135,66032,3765.3547510000003
2016-10-11 23:13:07.156709,slurm_normal,,84207474,gtf,main_w4_handler1,2841479,14058862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8276032.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5848306d9fae663'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8513cffb0c96ec2'}]",,1,,,,,false,"""yes""",,2096086950,bam,,,33610503.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-11 23:44:59.701573,80283,1912.5448640000002
2016-10-12 00:09:34.364698,slurm_normal,,84207474,gtf,main_w3_handler0,2841479,14059053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8276246.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5848306d9fae663'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8513cffb0c96ec2'}]",,1,,,,,false,"""yes""",,2096086950,bam,,,33610503.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-12 00:40:55.144379,80283,1880.7796810000002
2016-03-21 16:17:51.902229,slurm_normal,,39646928,gtf,main_w1_handler0,2392051,12218070,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6428724.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""exon""","""False""",23866140,,"""gene_id""","""10""","""union""",23885110,,,1,,,,,False,"""yes""",,1391577774,bam,,,26987815.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-21 16:37:57.385041,59072,1205.482812
